worker_id,zone,lat,lon,onboard_date,avg_daily_income,disruption_freq_12mo,zone_flood_risk,claims_history_penalty,iss_score,recommended_tier,weekly_premium,bandh_freq_zone,platform_outage_per_mo,coastal_zone,curfew_addon,app_downtime_addon,cyclone_addon,city
BEN_09033,Indiranagar,12.980528,77.624075,2017-11-01,551.3,9,0.29,1,46,Standard Shield,49,8,1,0,1,0,0,Bengaluru
BEN_09034,Rajajinagar,12.983397,77.554064,2018-12-01,520.5,10,0.128,4,47,Standard Shield,49,8,2,0,1,0,0,Bengaluru
BEN_09035,Rajajinagar,12.985277,77.559987,2022-08-01,783.5,19,0.348,3,55,Standard Shield,53,8,2,0,1,0,0,Bengaluru
BEN_09036,Marathahalli,12.956446,77.692611,2019-01-01,726.4,17,0.351,1,52,Standard Shield,49,5,4,0,1,1,0,Bengaluru
BEN_09037,HSR Layout,12.90594,77.651226,2024-07-01,640.3,16,0.284,5,34,Full Shield,79,6,4,1,1,1,1,Bengaluru
BEN_09038,Whitefield,12.987116,77.752041,2021-10-01,614.6,19,0.157,6,49,Standard Shield,53,1,1,0,0,0,0,Bengaluru
BEN_09039,Yelahanka,13.106513,77.589955,2022-01-01,576.6,23,0.122,2,41,Standard Shield,53,8,5,0,1,1,0,Bengaluru
BEN_09040,Marathahalli,12.939659,77.693465,2018-12-01,757.9,18,0.256,3,56,Standard Shield,49,5,3,0,1,1,0,Bengaluru
BEN_09041,Indiranagar,12.994666,77.673064,2024-10-01,594.2,20,0.44,2,34,Full Shield,83,4,2,0,1,0,0,Bengaluru
BEN_09042,Jayanagar,12.941684,77.606609,2019-07-01,758.2,16,0.082,2,55,Standard Shield,49,6,4,0,1,1,0,Bengaluru
BEN_09043,HSR Layout,12.901822,77.638396,2023-01-01,940.2,25,0.534,2,44,Standard Shield,59,4,5,0,0,1,0,Bengaluru
BEN_09044,Electronic City,12.86796,77.666306,2019-11-01,704.2,15,0.076,0,69,Basic Shield,29,6,1,0,1,0,0,Bengaluru
BEN_09045,Indiranagar,12.971845,77.647931,2015-01-01,823.4,25,0.233,2,63,Basic Shield,33,3,2,0,0,1,0,Bengaluru
BEN_09046,Koramangala,12.938311,77.623491,2022-05-01,597.8,14,0.166,4,35,Full Shield,79,7,3,0,1,0,0,Bengaluru
BEN_09047,Whitefield,12.980027,77.770505,2024-12-01,743.1,19,0.192,2,53,Standard Shield,53,4,1,0,1,0,0,Bengaluru
BEN_09048,HSR Layout,12.919638,77.62167,2020-09-01,490.6,20,0.526,0,46,Standard Shield,59,1,0,1,0,0,1,Bengaluru
BEN_09049,Koramangala,12.952505,77.638389,2015-02-01,763.5,21,0.246,3,54,Standard Shield,53,3,4,0,0,1,0,Bengaluru
BEN_09050,Electronic City,12.84785,77.648057,2024-12-01,538.9,18,0.151,1,33,Full Shield,79,6,4,0,1,1,0,Bengaluru
BEN_09051,Electronic City,12.85101,77.666925,2024-09-01,592.8,28,0.218,2,36,Full Shield,83,4,1,1,1,0,1,Bengaluru
BEN_09052,Electronic City,12.832468,77.671939,2024-12-01,739.8,7,0.151,2,56,Standard Shield,49,4,2,0,0,0,0,Bengaluru
BEN_09053,Electronic City,12.843007,77.655699,2022-02-01,688.8,31,0.231,4,43,Standard Shield,53,6,1,0,1,0,0,Bengaluru
BEN_09054,Yelahanka,13.084893,77.602035,2022-08-01,633.2,21,0.188,4,43,Standard Shield,53,7,1,0,1,0,0,Bengaluru
BEN_09055,Electronic City,12.835305,77.655851,2018-12-01,523.7,13,0.183,1,42,Standard Shield,49,4,3,0,0,1,0,Bengaluru
BEN_09056,Indiranagar,12.976141,77.635503,2020-05-01,630.3,22,0.568,3,34,Full Shield,89,0,1,1,0,0,0,Bengaluru
BEN_09057,Whitefield,12.968276,77.743066,2015-09-01,643.4,17,0.144,0,56,Standard Shield,49,8,0,1,1,0,1,Bengaluru
BEN_09058,Marathahalli,12.946,77.705159,2020-12-01,577.5,18,0.139,2,55,Standard Shield,49,8,0,0,1,0,0,Bengaluru
BEN_09059,Jayanagar,12.917481,77.596657,2019-05-01,664.2,20,0.125,2,39,Standard Shield,53,10,3,1,1,1,1,Bengaluru
BEN_09060,Marathahalli,12.969042,77.705426,2017-05-01,934.4,14,0.199,4,54,Standard Shield,49,12,2,0,1,0,0,Bengaluru
BEN_09061,Rajajinagar,12.999313,77.576409,2016-01-01,767.2,18,0.52,3,50,Standard Shield,55,2,3,0,0,0,0,Bengaluru
BEN_09062,Indiranagar,12.994454,77.634173,2023-09-01,674.9,22,0.063,3,46,Standard Shield,53,3,2,0,0,0,0,Bengaluru
BEN_09063,Koramangala,12.921977,77.623495,2016-02-01,643.3,14,0.198,1,56,Standard Shield,49,4,1,0,1,0,0,Bengaluru
BEN_09064,Electronic City,12.839589,77.674628,2018-03-01,718.5,17,0.252,4,50,Standard Shield,49,3,1,0,0,0,0,Bengaluru
BEN_09065,Koramangala,12.93177,77.612525,2018-03-01,759.1,16,0.299,4,48,Standard Shield,49,1,0,0,0,0,0,Bengaluru
BEN_09066,Yelahanka,13.109475,77.584627,2017-05-01,656.1,14,0.361,1,50,Standard Shield,49,4,0,0,1,0,0,Bengaluru
BEN_09067,Indiranagar,12.960665,77.636978,2022-12-01,723.2,16,0.396,3,44,Standard Shield,49,8,3,0,1,1,0,Bengaluru
BEN_09068,Indiranagar,12.983151,77.639996,2019-09-01,505.4,22,0.527,3,26,Full Shield,89,7,1,1,1,0,1,Bengaluru
BEN_09069,HSR Layout,12.93016,77.644017,2021-06-01,795.7,18,0.527,3,51,Standard Shield,55,2,2,0,0,0,0,Bengaluru
BEN_09070,Marathahalli,12.94734,77.707465,2020-04-01,512.6,18,0.153,1,48,Standard Shield,49,5,1,0,1,0,0,Bengaluru
BEN_09071,BTM Layout,12.918169,77.602235,2016-12-01,384.4,17,0.101,2,36,Full Shield,79,5,2,0,0,0,0,Bengaluru
BEN_09072,Jayanagar,12.941748,77.587693,2018-11-01,667.0,10,0.141,1,57,Standard Shield,49,4,4,0,1,1,0,Bengaluru
BEN_09073,Koramangala,12.940469,77.61928,2015-06-01,573.1,20,0.207,1,52,Standard Shield,53,5,1,0,0,0,0,Bengaluru
BEN_09074,BTM Layout,12.927762,77.601773,2017-11-01,489.1,19,0.137,4,39,Standard Shield,53,6,0,1,1,0,1,Bengaluru
BEN_09075,Jayanagar,12.910461,77.585083,2021-01-01,775.7,21,0.425,1,51,Standard Shield,53,9,2,0,1,0,0,Bengaluru
BEN_09076,HSR Layout,12.901341,77.640304,2015-03-01,904.4,25,0.239,2,55,Standard Shield,53,3,2,1,0,1,1,Bengaluru
BEN_09077,Rajajinagar,12.985216,77.562091,2018-11-01,812.0,18,0.042,1,69,Basic Shield,29,6,3,1,1,1,1,Bengaluru
BEN_09078,Koramangala,12.939857,77.626881,2022-02-01,586.2,22,0.02,4,48,Standard Shield,53,1,1,0,0,0,0,Bengaluru
BEN_09079,Jayanagar,12.917062,77.596582,2024-04-01,663.3,17,0.157,2,35,Full Shield,79,8,6,0,1,1,0,Bengaluru
BEN_09080,Rajajinagar,12.994188,77.565108,2016-12-01,608.8,19,0.435,6,40,Standard Shield,53,5,0,0,0,0,0,Bengaluru
BEN_09081,Marathahalli,12.957357,77.706236,2019-09-01,607.8,14,0.113,3,53,Standard Shield,49,4,2,0,0,0,0,Bengaluru
BEN_09082,Koramangala,12.919826,77.628568,2022-12-01,822.3,21,0.189,4,56,Standard Shield,53,7,1,0,1,0,0,Bengaluru
BEN_09083,Yelahanka,13.099418,77.588898,2015-01-01,889.1,11,0.306,1,57,Standard Shield,49,5,3,1,0,0,1,Bengaluru
BEN_09084,HSR Layout,12.90852,77.662582,2017-02-01,792.4,20,0.05,2,54,Standard Shield,53,7,4,0,1,1,0,Bengaluru
BEN_09085,Koramangala,12.949162,77.631932,2022-06-01,613.0,21,0.105,5,47,Standard Shield,53,4,1,0,1,0,0,Bengaluru
BEN_09086,BTM Layout,12.910133,77.605694,2022-04-01,817.1,13,0.381,4,40,Standard Shield,49,9,5,0,1,1,0,Bengaluru
BEN_09087,Jayanagar,12.925111,77.59892,2023-11-01,646.2,15,0.213,4,37,Full Shield,79,6,4,0,1,1,0,Bengaluru
BEN_09088,BTM Layout,12.923455,77.603474,2021-02-01,728.4,28,0.218,2,59,Standard Shield,53,6,0,0,1,0,0,Bengaluru
BEN_09089,Koramangala,12.933698,77.616474,2024-09-01,806.1,20,0.609,2,31,Full Shield,89,8,0,1,1,0,0,Bengaluru
BEN_09090,BTM Layout,12.913974,77.620547,2017-07-01,549.5,15,0.03,3,41,Standard Shield,49,4,6,0,1,1,0,Bengaluru
BEN_09091,HSR Layout,12.91048,77.643069,2021-09-01,792.0,13,0.273,4,51,Standard Shield,49,7,0,0,1,0,0,Bengaluru
BEN_09092,Yelahanka,13.112586,77.599425,2023-11-01,832.1,22,0.202,0,62,Basic Shield,33,5,2,0,0,1,0,Bengaluru
BEN_09093,Electronic City,12.84989,77.648808,2017-02-01,591.1,14,0.187,2,44,Standard Shield,49,5,1,0,1,0,0,Bengaluru
BEN_09094,Marathahalli,12.947017,77.701359,2017-12-01,483.7,17,0.227,5,40,Standard Shield,49,6,0,0,1,0,0,Bengaluru
BEN_09095,Whitefield,12.981778,77.746341,2024-02-01,634.3,13,0.216,3,35,Full Shield,79,8,1,0,1,1,0,Bengaluru
BEN_09096,Whitefield,12.976489,77.74113,2022-02-01,630.0,22,0.429,6,40,Standard Shield,53,5,0,0,1,0,0,Bengaluru
BEN_09097,Indiranagar,12.988345,77.628095,2020-07-01,841.1,18,0.213,5,51,Standard Shield,49,3,0,0,1,0,0,Bengaluru
BEN_09098,BTM Layout,12.906831,77.617909,2017-07-01,802.0,18,0.109,2,61,Standard Shield,49,5,5,0,1,1,0,Bengaluru
BEN_09099,Rajajinagar,13.001405,77.54808,2022-07-01,738.9,15,0.325,6,41,Standard Shield,49,5,2,0,1,0,0,Bengaluru
BEN_09100,Whitefield,12.966879,77.747191,2016-12-01,698.5,14,0.07,0,63,Basic Shield,29,9,3,0,1,1,0,Bengaluru
BEN_09101,Yelahanka,13.090047,77.599155,2022-04-01,555.2,25,0.529,4,22,Full Shield,89,6,2,1,1,0,1,Bengaluru
BEN_09102,Whitefield,12.963427,77.735603,2016-06-01,631.2,19,0.033,5,49,Standard Shield,53,4,1,0,0,0,0,Bengaluru
BEN_09103,Jayanagar,12.919606,77.61273,2023-01-01,675.2,17,0.383,4,42,Standard Shield,49,4,1,0,0,0,0,Bengaluru
BEN_09104,Koramangala,12.942233,77.624483,2024-06-01,742.0,10,0.426,5,34,Full Shield,79,8,1,0,1,0,0,Bengaluru
BEN_09105,HSR Layout,12.924867,77.641279,2020-11-01,862.8,17,0.109,2,60,Standard Shield,49,8,1,0,1,0,0,Bengaluru
BEN_09106,Indiranagar,12.986892,77.64307,2017-07-01,795.1,19,0.424,4,40,Standard Shield,53,7,2,0,1,1,0,Bengaluru
BEN_09107,Electronic City,12.849856,77.659792,2015-05-01,895.8,14,0.472,4,48,Standard Shield,55,5,1,0,0,0,0,Bengaluru
BEN_09108,Koramangala,12.923233,77.624715,2020-03-01,573.2,9,0.307,5,36,Full Shield,79,4,2,0,0,0,0,Bengaluru
BEN_09109,Yelahanka,13.10257,77.624342,2023-01-01,566.5,15,0.506,1,36,Full Shield,85,5,3,1,1,1,1,Bengaluru
BEN_09110,Whitefield,12.95869,77.757054,2023-02-01,567.3,25,0.465,3,30,Full Shield,89,7,1,0,1,0,0,Bengaluru
BEN_09111,HSR Layout,12.934148,77.646104,2022-03-01,691.8,15,0.174,4,49,Standard Shield,49,7,0,1,1,0,1,Bengaluru
BEN_09112,Electronic City,12.848472,77.65593,2023-04-01,932.0,21,0.281,0,56,Standard Shield,53,8,1,0,1,0,0,Bengaluru
BEN_09113,Electronic City,12.856723,77.643326,2020-07-01,717.1,17,0.127,3,52,Standard Shield,49,2,2,1,0,0,1,Bengaluru
BEN_09114,Jayanagar,12.917881,77.588004,2016-02-01,844.2,15,0.216,0,60,Standard Shield,49,6,2,0,0,0,0,Bengaluru
BEN_09115,Yelahanka,13.090666,77.585724,2021-05-01,732.6,14,0.285,3,41,Standard Shield,49,4,7,0,0,1,0,Bengaluru
BEN_09116,BTM Layout,12.932854,77.622815,2019-04-01,532.4,18,0.437,5,21,Full Shield,79,4,5,1,0,1,1,Bengaluru
BEN_09117,HSR Layout,12.911004,77.65673,2017-07-01,662.8,13,0.27,2,56,Standard Shield,49,3,0,0,0,0,0,Bengaluru
BEN_09118,Rajajinagar,13.008757,77.554791,2024-11-01,711.5,18,0.612,5,27,Full Shield,85,7,0,1,1,0,0,Bengaluru
BEN_09119,HSR Layout,12.922567,77.650227,2021-08-01,580.9,16,0.373,5,32,Full Shield,79,8,1,0,1,0,0,Bengaluru
BEN_09120,Electronic City,12.842081,77.659365,2023-01-01,707.5,19,0.523,2,42,Standard Shield,59,9,0,0,1,0,0,Bengaluru
BEN_09121,HSR Layout,12.927738,77.641598,2015-05-01,778.7,18,0.108,0,62,Basic Shield,29,6,2,0,1,0,0,Bengaluru
BEN_09122,Koramangala,12.931214,77.610911,2021-04-01,628.9,23,0.033,4,41,Standard Shield,53,4,1,1,1,0,1,Bengaluru
BEN_09123,Yelahanka,13.089594,77.603237,2021-05-01,826.3,12,0.365,2,50,Standard Shield,49,5,4,0,0,1,0,Bengaluru
BEN_09124,Yelahanka,13.102535,77.59712,2018-06-01,773.8,17,0.15,3,52,Standard Shield,49,7,2,0,1,0,0,Bengaluru
BEN_09125,Marathahalli,12.944134,77.695129,2017-04-01,588.5,17,0.035,2,48,Standard Shield,49,10,0,0,1,0,0,Bengaluru
BEN_09126,Jayanagar,12.939852,77.572332,2023-08-01,585.4,21,0.151,3,36,Full Shield,83,6,2,0,1,0,0,Bengaluru
BEN_09127,Jayanagar,12.933042,77.599383,2019-02-01,513.5,19,0.165,5,42,Standard Shield,53,4,0,0,0,0,0,Bengaluru
BEN_09128,Jayanagar,12.907983,77.600414,2020-09-01,708.3,17,0.38,2,54,Standard Shield,49,5,1,0,1,0,0,Bengaluru
BEN_09129,BTM Layout,12.909514,77.614337,2017-06-01,509.3,15,0.713,3,26,Full Shield,85,4,4,1,0,1,0,Bengaluru
BEN_09130,Rajajinagar,12.99428,77.565361,2022-07-01,449.5,15,0.643,1,24,Full Shield,85,6,3,1,1,1,0,Bengaluru
BEN_09131,Rajajinagar,12.998068,77.56743,2019-12-01,920.3,19,0.116,1,71,Basic Shield,33,4,0,1,1,0,1,Bengaluru
BEN_09132,Jayanagar,12.919163,77.598974,2015-10-01,606.4,10,0.133,4,48,Standard Shield,49,6,0,1,1,0,1,Bengaluru
BEN_09133,HSR Layout,12.905287,77.65414,2017-09-01,733.9,10,0.088,3,58,Standard Shield,49,1,2,0,0,0,0,Bengaluru
BEN_09134,Jayanagar,12.926981,77.588219,2022-03-01,635.3,16,0.683,3,23,Full Shield,85,6,3,1,1,1,0,Bengaluru
BEN_09135,Indiranagar,12.979777,77.628196,2022-01-01,738.1,19,0.112,3,54,Standard Shield,53,4,4,0,1,1,0,Bengaluru
BEN_09136,Marathahalli,12.939291,77.705821,2024-05-01,771.3,17,0.539,5,34,Full Shield,85,2,1,0,0,0,0,Bengaluru
BEN_09137,Koramangala,12.936922,77.640646,2021-11-01,643.2,24,0.366,3,51,Standard Shield,53,4,0,0,0,0,0,Bengaluru
BEN_09138,Marathahalli,12.978093,77.698783,2023-01-01,610.4,9,0.212,3,50,Standard Shield,49,4,3,0,1,0,0,Bengaluru
BEN_09139,Jayanagar,12.918811,77.603233,2020-10-01,436.7,19,0.287,5,33,Full Shield,83,4,0,0,1,0,0,Bengaluru
BEN_09140,Jayanagar,12.911003,77.595028,2024-01-01,725.8,18,0.442,4,37,Full Shield,79,0,3,0,0,0,0,Bengaluru
BEN_09141,Rajajinagar,12.985216,77.557573,2022-07-01,863.6,13,0.181,4,57,Standard Shield,49,7,2,0,1,0,0,Bengaluru
BEN_09142,Marathahalli,12.9393,77.70302,2019-02-01,708.9,20,0.293,3,47,Standard Shield,53,3,3,0,0,1,0,Bengaluru
BEN_09143,Whitefield,12.960901,77.738811,2022-10-01,853.7,23,0.331,2,51,Standard Shield,53,5,3,0,1,0,0,Bengaluru
BEN_09144,Rajajinagar,13.004222,77.551715,2021-12-01,540.8,17,0.514,1,48,Standard Shield,55,8,0,0,1,0,0,Bengaluru
BEN_09145,Koramangala,12.922815,77.636778,2015-04-01,420.4,22,0.426,2,29,Full Shield,83,8,1,0,1,0,0,Bengaluru
BEN_09146,Koramangala,12.916168,77.646395,2021-02-01,616.6,13,0.138,2,56,Standard Shield,49,7,0,0,1,0,0,Bengaluru
BEN_09147,Jayanagar,12.921374,77.611434,2015-02-01,837.4,26,0.052,2,61,Standard Shield,53,3,2,0,0,0,0,Bengaluru
BEN_09148,Jayanagar,12.912524,77.606491,2022-08-01,740.7,15,0.2,4,46,Standard Shield,49,6,2,0,1,0,0,Bengaluru
BEN_09149,Whitefield,12.972339,77.749611,2018-12-01,727.3,21,0.341,3,49,Standard Shield,53,3,3,0,0,1,0,Bengaluru
BEN_09150,Indiranagar,12.99541,77.625804,2019-11-01,723.7,21,0.767,3,31,Full Shield,89,6,4,1,1,1,0,Bengaluru
BEN_09151,Yelahanka,13.094249,77.599565,2019-07-01,620.2,15,0.054,5,47,Standard Shield,49,2,1,0,0,0,0,Bengaluru
BEN_09152,Whitefield,12.969814,77.74869,2016-01-01,747.9,27,0.446,2,53,Standard Shield,53,5,1,0,1,0,0,Bengaluru
BEN_09153,Rajajinagar,12.9934,77.546709,2022-11-01,744.8,18,0.352,4,52,Standard Shield,49,3,0,0,1,0,0,Bengaluru
BEN_09154,Rajajinagar,12.991994,77.551935,2015-04-01,687.4,22,0.845,0,32,Full Shield,89,5,0,1,0,0,0,Bengaluru
BEN_09155,Indiranagar,12.961032,77.662753,2021-07-01,814.0,13,0.073,3,54,Standard Shield,49,6,1,0,1,0,0,Bengaluru
BEN_09156,Jayanagar,12.920822,77.603402,2018-11-01,734.0,19,0.405,3,49,Standard Shield,53,5,1,0,1,1,0,Bengaluru
BEN_09157,Indiranagar,12.979198,77.646282,2020-09-01,836.0,18,0.441,3,47,Standard Shield,49,6,1,0,1,0,0,Bengaluru
BEN_09158,Indiranagar,13.000532,77.638222,2018-05-01,515.2,17,0.392,7,21,Full Shield,79,6,1,1,0,0,1,Bengaluru
BEN_09159,Indiranagar,12.965449,77.64558,2024-11-01,602.0,14,0.02,4,37,Full Shield,79,11,1,1,1,0,1,Bengaluru
BEN_09160,Marathahalli,12.967929,77.709332,2018-09-01,734.1,22,0.138,5,50,Standard Shield,53,3,1,1,1,0,1,Bengaluru
BEN_09161,Jayanagar,12.92475,77.59174,2023-01-01,842.7,20,0.314,6,35,Full Shield,83,11,2,0,1,0,0,Bengaluru
BEN_09162,Yelahanka,13.080072,77.597554,2023-01-01,657.1,20,0.61,5,31,Full Shield,89,3,0,1,0,0,0,Bengaluru
BEN_09163,Yelahanka,13.095879,77.570737,2021-08-01,633.8,23,0.439,2,42,Standard Shield,53,6,1,0,1,0,0,Bengaluru
BEN_09164,Indiranagar,12.956834,77.646292,2022-01-01,810.1,5,0.709,4,32,Full Shield,85,7,7,1,1,1,0,Bengaluru
BEN_09165,BTM Layout,12.916302,77.619475,2022-02-01,858.6,11,0.071,0,66,Basic Shield,29,7,5,0,1,1,0,Bengaluru
BEN_09166,Jayanagar,12.923629,77.582714,2023-05-01,494.8,15,0.318,1,39,Standard Shield,49,7,2,0,1,0,0,Bengaluru
BEN_09167,Jayanagar,12.928967,77.584694,2016-11-01,535.3,30,0.198,2,47,Standard Shield,53,4,3,0,0,1,0,Bengaluru
BEN_09168,Jayanagar,12.93017,77.578783,2022-03-01,672.9,16,0.141,1,44,Standard Shield,49,9,3,0,1,1,0,Bengaluru
BEN_09169,Whitefield,12.98671,77.762997,2019-03-01,627.4,11,0.611,3,30,Full Shield,85,8,2,1,1,0,0,Bengaluru
BEN_09170,Whitefield,12.96968,77.740529,2019-11-01,801.8,14,0.623,5,38,Standard Shield,55,6,0,1,1,0,0,Bengaluru
BEN_09171,Indiranagar,12.992679,77.644577,2021-08-01,549.4,20,0.217,1,44,Standard Shield,53,2,3,1,0,1,1,Bengaluru
BEN_09172,HSR Layout,12.907044,77.652661,2023-01-01,605.2,20,0.112,1,56,Standard Shield,53,3,1,0,0,0,0,Bengaluru
BEN_09173,Rajajinagar,12.97629,77.563669,2022-06-01,566.2,26,0.131,2,50,Standard Shield,53,0,0,0,0,0,0,Bengaluru
BEN_09174,Yelahanka,13.114134,77.599692,2021-09-01,590.2,13,0.249,4,36,Full Shield,79,8,2,1,1,0,1,Bengaluru
BEN_09175,BTM Layout,12.908775,77.596174,2015-04-01,723.8,21,0.164,1,57,Standard Shield,53,7,2,0,1,0,0,Bengaluru
BEN_09176,Whitefield,12.98147,77.776432,2015-03-01,742.5,27,0.051,4,45,Standard Shield,53,2,2,1,0,0,1,Bengaluru
BEN_09177,BTM Layout,12.922728,77.598856,2018-07-01,866.2,15,0.414,1,60,Standard Shield,49,5,1,0,1,0,0,Bengaluru
BEN_09178,Koramangala,12.937217,77.630064,2024-07-01,612.4,12,0.175,3,41,Standard Shield,49,6,0,0,1,0,0,Bengaluru
BEN_09179,Indiranagar,12.983769,77.665197,2024-05-01,569.9,17,0.131,3,48,Standard Shield,49,0,0,0,0,0,0,Bengaluru
BEN_09180,Rajajinagar,13.005608,77.567742,2019-07-01,824.1,21,0.47,4,47,Standard Shield,59,5,3,0,0,1,0,Bengaluru
BEN_09181,Whitefield,12.971716,77.775214,2021-04-01,660.3,12,0.526,2,39,Standard Shield,55,7,2,0,1,1,0,Bengaluru
BEN_09182,Electronic City,12.858306,77.667383,2015-04-01,579.4,8,0.619,2,37,Full Shield,85,5,1,1,1,0,0,Bengaluru
BEN_09183,Whitefield,12.949659,77.755039,2017-10-01,588.7,15,0.051,1,53,Standard Shield,49,4,2,0,1,0,0,Bengaluru
BEN_09184,Whitefield,12.963525,77.765035,2022-04-01,734.1,16,0.533,3,37,Full Shield,85,8,3,0,1,1,0,Bengaluru
BEN_09185,Jayanagar,12.94035,77.59326,2023-06-01,469.9,12,0.02,2,42,Standard Shield,49,5,2,0,1,0,0,Bengaluru
BEN_09186,Koramangala,12.941702,77.624413,2024-07-01,565.3,19,0.134,2,39,Standard Shield,53,5,3,0,1,1,0,Bengaluru
BEN_09187,Rajajinagar,12.995718,77.562494,2021-10-01,644.1,10,0.362,5,49,Standard Shield,49,5,3,0,1,1,0,Bengaluru
BEN_09188,Koramangala,12.937014,77.632499,2022-05-01,577.8,20,0.671,6,18,Full Shield,89,7,1,1,1,0,0,Bengaluru
BEN_09189,Whitefield,12.981118,77.741529,2019-01-01,556.3,18,0.139,3,47,Standard Shield,49,6,1,0,1,0,0,Bengaluru
BEN_09190,Yelahanka,13.106759,77.613074,2019-07-01,680.3,16,0.279,4,41,Standard Shield,49,7,2,1,1,0,1,Bengaluru
BEN_09191,Electronic City,12.853639,77.665592,2017-09-01,566.2,19,0.58,2,31,Full Shield,89,3,2,1,0,0,0,Bengaluru
BEN_09192,Indiranagar,12.981579,77.633981,2024-06-01,424.1,16,0.142,0,26,Full Shield,79,6,4,1,1,1,1,Bengaluru
BEN_09193,Rajajinagar,13.007155,77.56304,2020-06-01,820.3,13,0.098,0,70,Basic Shield,29,1,0,0,0,0,0,Bengaluru
BEN_09194,Marathahalli,12.956955,77.678197,2020-08-01,532.2,12,0.285,3,43,Standard Shield,49,9,3,0,1,1,0,Bengaluru
BEN_09195,Electronic City,12.841359,77.679776,2021-09-01,651.5,21,0.509,6,33,Full Shield,89,7,3,0,1,0,0,Bengaluru
BEN_09196,HSR Layout,12.922793,77.639628,2016-06-01,692.2,20,0.27,0,47,Standard Shield,53,9,3,0,1,1,0,Bengaluru
BEN_09197,Yelahanka,13.091521,77.585759,2015-10-01,495.7,10,0.301,0,50,Standard Shield,49,3,1,0,1,0,0,Bengaluru
BEN_09198,Marathahalli,12.953422,77.695373,2018-09-01,937.8,16,0.153,2,70,Basic Shield,29,5,0,0,1,0,0,Bengaluru
BEN_09199,Indiranagar,12.982749,77.627237,2016-05-01,522.2,18,0.277,3,34,Full Shield,79,5,2,0,1,0,0,Bengaluru
BEN_09200,Yelahanka,13.096396,77.592486,2021-05-01,645.7,5,0.358,6,37,Full Shield,79,2,1,1,0,0,1,Bengaluru
BEN_09201,Indiranagar,12.967233,77.638605,2018-09-01,816.4,21,0.436,2,56,Standard Shield,53,8,2,0,1,0,0,Bengaluru
BEN_09202,BTM Layout,12.905987,77.624212,2020-01-01,560.3,24,0.094,3,47,Standard Shield,53,6,2,1,1,0,1,Bengaluru
BEN_09203,Yelahanka,13.103957,77.602504,2024-07-01,621.7,18,0.176,6,28,Full Shield,79,8,1,0,1,0,0,Bengaluru
BEN_09204,Yelahanka,13.101497,77.591435,2015-01-01,716.1,32,0.214,5,34,Full Shield,83,12,2,0,1,0,0,Bengaluru
BEN_09205,Marathahalli,12.948835,77.698643,2023-03-01,559.1,14,0.247,2,33,Full Shield,79,10,2,1,1,1,1,Bengaluru
BEN_09206,Koramangala,12.942103,77.636125,2022-04-01,582.9,15,0.211,7,33,Full Shield,79,6,4,0,1,1,0,Bengaluru
BEN_09207,Yelahanka,13.107265,77.607324,2023-02-01,490.1,13,0.176,4,35,Full Shield,79,2,1,1,0,0,1,Bengaluru
BEN_09208,Indiranagar,12.970644,77.650729,2017-07-01,654.5,17,0.18,1,55,Standard Shield,49,6,1,0,1,0,0,Bengaluru
BEN_09209,BTM Layout,12.922721,77.606699,2023-07-01,713.0,15,0.229,2,55,Standard Shield,49,1,0,0,0,0,0,Bengaluru
BEN_09210,Yelahanka,13.106605,77.59271,2015-01-01,577.9,29,0.08,2,47,Standard Shield,53,10,2,0,1,0,0,Bengaluru
BEN_09211,Whitefield,12.965904,77.774422,2017-09-01,685.5,22,0.36,1,47,Standard Shield,53,4,3,0,1,1,0,Bengaluru
BEN_09212,Jayanagar,12.912108,77.590307,2024-04-01,551.2,20,0.761,4,18,Full Shield,89,9,1,1,1,0,0,Bengaluru
BEN_09213,Indiranagar,12.977172,77.647159,2020-05-01,734.0,15,0.176,3,50,Standard Shield,49,4,0,0,1,0,0,Bengaluru
BEN_09214,Electronic City,12.853659,77.644959,2018-12-01,672.6,17,0.297,7,43,Standard Shield,49,5,0,0,1,0,0,Bengaluru
BEN_09215,Electronic City,12.845647,77.6652,2017-04-01,617.4,16,0.344,7,37,Full Shield,79,4,1,0,0,0,0,Bengaluru
BEN_09216,Indiranagar,12.994662,77.631672,2024-09-01,746.0,20,0.57,2,37,Full Shield,89,5,1,1,1,0,0,Bengaluru
BEN_09217,Yelahanka,13.100372,77.57878,2016-10-01,363.8,17,0.167,1,41,Standard Shield,49,5,4,0,1,0,0,Bengaluru
BEN_09218,Rajajinagar,12.976059,77.566774,2021-10-01,806.2,14,0.219,3,52,Standard Shield,49,7,2,0,1,1,0,Bengaluru
BEN_09219,Indiranagar,12.969333,77.64932,2022-09-01,713.5,19,0.21,5,49,Standard Shield,53,7,0,0,1,0,0,Bengaluru
BEN_09220,Electronic City,12.855664,77.652717,2017-11-01,779.7,21,0.105,5,49,Standard Shield,53,6,3,0,1,1,0,Bengaluru
BEN_09221,Yelahanka,13.10559,77.596137,2019-04-01,552.7,16,0.353,7,29,Full Shield,79,4,2,0,1,0,0,Bengaluru
BEN_09222,Marathahalli,12.954545,77.697281,2016-03-01,550.3,28,0.296,0,38,Standard Shield,53,12,2,0,1,1,0,Bengaluru
BEN_09223,Rajajinagar,12.994027,77.555276,2015-05-01,658.2,18,0.304,4,42,Standard Shield,49,6,3,0,1,1,0,Bengaluru
