date,zone,hotspot,hour,congestion_probability,current_speed_kmh,speed_pct_drop,is_accident,accident_duration_min,news_confidence,blockspot_classification,heavy_traffic_trigger,is_peak_hour,is_weekend
2022-05-21,Velachery,OMR,11,0.401,23.8,0.321,0,0,0.18,INCONCLUSIVE,0,0,1
2022-05-21,Tambaram,GST Road,22,0.284,27.1,0.227,0,0,0.13,INCONCLUSIVE,0,0,1
2022-05-21,Tambaram,IT Corridor,7,0.22,28.8,0.176,0,0,0.27,INCONCLUSIVE,0,0,1
2022-05-21,Tambaram,ECR,8,0.446,22.5,0.357,0,0,0.22,INCONCLUSIVE,0,1,1
2022-05-21,Tambaram,OMR,21,0.235,28.4,0.188,0,0,0.22,INCONCLUSIVE,0,0,1
2022-05-21,Anna Nagar,GST Road,19,0.29,26.9,0.232,0,0,0.19,INCONCLUSIVE,0,1,1
2022-05-21,Anna Nagar,IT Corridor,16,0.517,20.5,0.414,0,0,0.18,INCONCLUSIVE,0,0,1
2022-05-21,Anna Nagar,ECR,11,0.321,26.0,0.257,0,0,0.14,INCONCLUSIVE,0,0,1
2022-05-21,Anna Nagar,OMR,8,0.189,29.7,0.152,0,0,0.28,INCONCLUSIVE,0,1,1
2022-05-21,T Nagar,GST Road,17,0.25,28.0,0.2,0,0,0.18,INCONCLUSIVE,0,1,1
2022-05-21,T Nagar,IT Corridor,16,0.379,24.4,0.303,0,0,0.17,INCONCLUSIVE,0,0,1
2022-05-21,T Nagar,ECR,17,0.178,30.0,0.142,0,0,0.28,INCONCLUSIVE,0,1,1
2022-05-21,T Nagar,OMR,18,0.194,29.6,0.155,0,0,0.17,INCONCLUSIVE,0,1,1
2022-05-21,Porur,GST Road,14,0.325,25.9,0.26,0,0,0.13,INCONCLUSIVE,0,0,1
2022-05-21,Porur,IT Corridor,20,0.271,27.4,0.217,0,0,0.16,INCONCLUSIVE,0,1,1
2022-05-21,Porur,ECR,8,0.156,30.6,0.125,0,0,0.14,INCONCLUSIVE,0,1,1
2022-05-21,Porur,OMR,6,0.289,26.9,0.231,0,0,0.15,INCONCLUSIVE,0,0,1
2022-05-21,Perambur,GST Road,14,0.227,28.6,0.182,0,0,0.19,INCONCLUSIVE,0,0,1
2022-05-21,Perambur,IT Corridor,21,0.122,31.6,0.097,0,0,0.29,INCONCLUSIVE,0,0,1
2022-05-21,Perambur,ECR,10,0.241,28.3,0.193,0,0,0.07,INCONCLUSIVE,0,1,1
2022-05-21,Perambur,OMR,15,0.303,26.5,0.242,0,0,0.2,INCONCLUSIVE,0,0,1
2022-05-21,Chromepet,GST Road,20,0.31,26.3,0.248,0,0,0.16,INCONCLUSIVE,0,1,1
2022-05-21,Chromepet,IT Corridor,19,0.187,29.8,0.15,0,0,0.09,INCONCLUSIVE,0,1,1
2022-05-21,Chromepet,ECR,14,0.211,29.1,0.169,0,0,0.15,INCONCLUSIVE,0,0,1
2022-05-21,Chromepet,OMR,18,0.136,31.2,0.109,0,0,0.2,INCONCLUSIVE,0,1,1
2022-05-21,Sholinganallur,GST Road,8,0.208,29.2,0.166,0,0,0.2,INCONCLUSIVE,0,1,1
2022-05-21,Sholinganallur,IT Corridor,21,0.175,30.1,0.14,0,0,0.14,INCONCLUSIVE,0,0,1
2022-05-21,Sholinganallur,ECR,16,0.35,25.2,0.28,0,0,0.13,INCONCLUSIVE,0,0,1
2022-05-21,Sholinganallur,OMR,7,0.04,33.9,0.032,0,0,0.14,INCONCLUSIVE,0,0,1
2022-05-21,Guindy,GST Road,10,0.166,30.4,0.133,0,0,0.26,INCONCLUSIVE,0,1,1
2022-05-21,Guindy,IT Corridor,11,0.128,31.4,0.103,0,0,0.25,INCONCLUSIVE,0,0,1
2022-05-21,Guindy,ECR,13,0.13,31.4,0.104,0,0,0.14,INCONCLUSIVE,0,0,1
2022-05-21,Guindy,OMR,21,0.291,26.9,0.233,0,0,0.28,INCONCLUSIVE,0,0,1
2022-05-22,Adyar,GST Road,9,0.254,27.9,0.203,0,0,0.25,INCONCLUSIVE,0,1,1
2022-05-22,Adyar,IT Corridor,14,0.152,30.7,0.121,0,0,0.29,INCONCLUSIVE,0,0,1
2022-05-22,Adyar,ECR,6,0.274,27.3,0.219,0,0,0.09,INCONCLUSIVE,0,0,1
2022-05-22,Adyar,OMR,11,0.324,25.9,0.259,0,0,0.09,INCONCLUSIVE,0,0,1
2022-05-22,Velachery,GST Road,12,0.372,24.6,0.298,0,0,0.23,INCONCLUSIVE,0,0,1
2022-05-22,Velachery,IT Corridor,6,0.314,26.2,0.251,0,0,0.28,INCONCLUSIVE,0,0,1
2022-05-22,Velachery,ECR,12,0.077,32.8,0.062,0,0,0.1,INCONCLUSIVE,0,0,1
2022-05-22,Velachery,OMR,20,0.356,25.0,0.285,0,0,0.3,INCONCLUSIVE,0,1,1
2022-05-22,Tambaram,GST Road,16,0.31,26.3,0.248,0,0,0.3,INCONCLUSIVE,0,0,1
2022-05-22,Tambaram,IT Corridor,19,0.386,24.2,0.309,0,0,0.07,INCONCLUSIVE,0,1,1
2022-05-22,Tambaram,ECR,10,0.357,25.0,0.286,0,0,0.19,INCONCLUSIVE,0,1,1
2022-05-22,Tambaram,OMR,11,0.269,27.5,0.216,0,0,0.05,INCONCLUSIVE,0,0,1
2022-05-22,Anna Nagar,GST Road,17,0.149,30.8,0.119,0,0,0.06,INCONCLUSIVE,0,1,1
2022-05-22,Anna Nagar,IT Corridor,8,0.248,28.0,0.199,0,0,0.1,INCONCLUSIVE,0,1,1
2022-05-22,Anna Nagar,ECR,14,0.223,28.8,0.178,0,0,0.13,INCONCLUSIVE,0,0,1
2022-05-22,Anna Nagar,OMR,13,0.4,23.8,0.32,0,0,0.22,INCONCLUSIVE,0,0,1
2022-05-22,T Nagar,GST Road,13,0.32,26.0,0.256,0,0,0.05,INCONCLUSIVE,0,0,1
2022-05-22,T Nagar,IT Corridor,12,0.215,29.0,0.172,0,0,0.26,INCONCLUSIVE,0,0,1
2022-05-22,T Nagar,ECR,10,0.311,26.3,0.249,0,0,0.07,INCONCLUSIVE,0,1,1
2022-05-22,T Nagar,OMR,17,0.166,30.4,0.133,0,0,0.17,INCONCLUSIVE,0,1,1
2022-05-22,Porur,GST Road,20,0.043,33.8,0.035,0,0,0.2,INCONCLUSIVE,0,1,1
2022-05-22,Porur,IT Corridor,13,0.258,27.8,0.206,0,0,0.26,INCONCLUSIVE,0,0,1
2022-05-22,Porur,ECR,6,0.191,29.7,0.153,0,0,0.12,INCONCLUSIVE,0,0,1
2022-05-22,Porur,OMR,6,0.295,26.7,0.236,0,0,0.27,INCONCLUSIVE,0,0,1
2022-05-22,Perambur,GST Road,18,0.367,24.7,0.294,0,0,0.13,INCONCLUSIVE,0,1,1
2022-05-22,Perambur,IT Corridor,19,0.128,31.4,0.102,0,0,0.2,INCONCLUSIVE,0,1,1
2022-05-22,Perambur,ECR,8,0.111,31.9,0.089,0,0,0.07,INCONCLUSIVE,0,1,1
2022-05-22,Perambur,OMR,15,0.268,27.5,0.214,0,0,0.27,INCONCLUSIVE,0,0,1
2022-05-22,Chromepet,GST Road,12,0.29,26.9,0.232,0,0,0.21,INCONCLUSIVE,0,0,1
2022-05-22,Chromepet,IT Corridor,14,0.402,23.8,0.321,0,0,0.29,INCONCLUSIVE,0,0,1
2022-05-22,Chromepet,ECR,16,0.122,31.6,0.097,0,0,0.07,INCONCLUSIVE,0,0,1
2022-05-22,Chromepet,OMR,7,0.201,29.4,0.161,0,0,0.19,INCONCLUSIVE,0,0,1
2022-05-22,Sholinganallur,GST Road,19,0.213,29.0,0.171,0,0,0.24,INCONCLUSIVE,0,1,1
2022-05-22,Sholinganallur,IT Corridor,8,0.141,31.1,0.112,1,42,0.65,ACCIDENT_BLOCKSPOT,0,1,1
2022-05-22,Sholinganallur,ECR,19,0.395,24.0,0.316,0,0,0.08,INCONCLUSIVE,0,1,1
2022-05-22,Sholinganallur,OMR,22,0.262,27.7,0.21,0,0,0.25,INCONCLUSIVE,0,0,1
2022-05-22,Guindy,GST Road,10,0.427,23.0,0.342,0,0,0.11,INCONCLUSIVE,0,1,1
2022-05-22,Guindy,IT Corridor,7,0.284,27.1,0.227,0,0,0.1,INCONCLUSIVE,0,0,1
2022-05-22,Guindy,ECR,15,0.297,26.7,0.238,0,0,0.28,INCONCLUSIVE,0,0,1
2022-05-22,Guindy,OMR,19,0.227,28.7,0.181,0,0,0.08,INCONCLUSIVE,0,1,1
2022-05-23,Adyar,GST Road,10,0.502,20.9,0.402,0,0,0.26,INCONCLUSIVE,0,1,0
2022-05-23,Adyar,IT Corridor,18,0.724,14.7,0.58,0,0,0.26,INCONCLUSIVE,0,1,0
2022-05-23,Adyar,ECR,15,0.214,29.0,0.172,0,0,0.07,INCONCLUSIVE,0,0,0
2022-05-23,Adyar,OMR,11,0.254,27.9,0.203,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-23,Velachery,GST Road,20,0.565,19.2,0.452,0,0,0.23,INCONCLUSIVE,0,1,0
2022-05-23,Velachery,IT Corridor,12,0.267,27.5,0.213,0,0,0.12,INCONCLUSIVE,0,0,0
2022-05-23,Velachery,ECR,10,0.589,18.5,0.471,0,0,0.26,INCONCLUSIVE,0,1,0
2022-05-23,Velachery,OMR,7,0.285,27.0,0.228,0,0,0.05,INCONCLUSIVE,0,0,0
2022-05-23,Tambaram,GST Road,19,0.508,20.8,0.406,0,0,0.15,INCONCLUSIVE,0,1,0
2022-05-23,Tambaram,IT Corridor,7,0.261,27.7,0.208,0,0,0.3,INCONCLUSIVE,0,0,0
2022-05-23,Tambaram,ECR,7,0.341,25.4,0.273,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-23,Tambaram,OMR,21,0.347,25.3,0.277,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-23,Anna Nagar,GST Road,13,0.308,26.4,0.247,0,0,0.26,INCONCLUSIVE,0,0,0
2022-05-23,Anna Nagar,IT Corridor,20,0.624,17.5,0.499,0,0,0.08,INCONCLUSIVE,0,1,0
2022-05-23,Anna Nagar,ECR,13,0.187,29.8,0.149,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-23,Anna Nagar,OMR,7,0.294,26.8,0.236,0,0,0.09,INCONCLUSIVE,0,0,0
2022-05-23,T Nagar,GST Road,14,0.331,25.7,0.265,0,0,0.27,INCONCLUSIVE,0,0,0
2022-05-23,T Nagar,IT Corridor,18,0.715,15.0,0.572,0,0,0.19,INCONCLUSIVE,0,1,0
2022-05-23,T Nagar,ECR,22,0.147,30.9,0.118,0,0,0.11,INCONCLUSIVE,0,0,0
2022-05-23,T Nagar,OMR,17,0.433,22.9,0.346,0,0,0.05,INCONCLUSIVE,0,1,0
2022-05-23,Porur,GST Road,17,0.559,19.3,0.447,0,0,0.14,INCONCLUSIVE,0,1,0
2022-05-23,Porur,IT Corridor,20,0.392,24.0,0.313,0,0,0.09,INCONCLUSIVE,0,1,0
2022-05-23,Porur,ECR,14,0.21,29.1,0.168,0,0,0.14,INCONCLUSIVE,0,0,0
2022-05-23,Porur,OMR,11,0.185,29.8,0.148,0,0,0.13,INCONCLUSIVE,0,0,0
2022-05-23,Perambur,GST Road,22,0.069,33.1,0.055,0,0,0.29,INCONCLUSIVE,0,0,0
2022-05-23,Perambur,IT Corridor,12,0.525,20.3,0.42,0,0,0.12,INCONCLUSIVE,0,0,0
2022-05-23,Perambur,ECR,20,0.646,16.9,0.517,0,0,0.13,INCONCLUSIVE,0,1,0
2022-05-23,Perambur,OMR,14,0.06,33.3,0.048,0,0,0.15,INCONCLUSIVE,0,0,0
2022-05-23,Chromepet,GST Road,13,0.194,29.6,0.155,0,0,0.09,INCONCLUSIVE,0,0,0
2022-05-23,Chromepet,IT Corridor,12,0.17,30.2,0.136,0,0,0.17,INCONCLUSIVE,0,0,0
2022-05-23,Chromepet,ECR,11,0.19,29.7,0.152,0,0,0.25,INCONCLUSIVE,0,0,0
2022-05-23,Chromepet,OMR,21,0.353,25.1,0.282,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-23,Sholinganallur,GST Road,8,0.49,21.3,0.392,0,0,0.11,INCONCLUSIVE,0,1,0
2022-05-23,Sholinganallur,IT Corridor,9,0.676,16.1,0.541,0,0,0.16,INCONCLUSIVE,0,1,0
2022-05-23,Sholinganallur,ECR,13,0.367,24.7,0.293,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-23,Sholinganallur,OMR,10,0.724,14.7,0.58,0,0,0.2,INCONCLUSIVE,0,1,0
2022-05-23,Guindy,GST Road,10,0.684,15.8,0.547,0,0,0.08,INCONCLUSIVE,0,1,0
2022-05-23,Guindy,IT Corridor,15,0.438,22.7,0.35,0,0,0.25,INCONCLUSIVE,0,0,0
2022-05-23,Guindy,ECR,17,0.687,15.8,0.549,0,0,0.2,INCONCLUSIVE,0,1,0
2022-05-23,Guindy,OMR,16,0.359,24.9,0.287,0,0,0.07,INCONCLUSIVE,0,0,0
2022-05-24,Adyar,GST Road,7,0.205,29.3,0.164,0,0,0.27,INCONCLUSIVE,0,0,0
2022-05-24,Adyar,IT Corridor,6,0.393,24.0,0.315,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-24,Adyar,ECR,10,0.612,17.9,0.49,0,0,0.28,INCONCLUSIVE,0,1,0
2022-05-24,Adyar,OMR,19,0.52,20.4,0.416,0,0,0.25,INCONCLUSIVE,0,1,0
2022-05-24,Velachery,GST Road,12,0.252,27.9,0.202,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-24,Velachery,IT Corridor,13,0.217,28.9,0.174,0,0,0.25,INCONCLUSIVE,0,0,0
2022-05-24,Velachery,ECR,8,0.729,14.6,0.584,0,0,0.16,INCONCLUSIVE,0,1,0
2022-05-24,Velachery,OMR,20,0.577,18.8,0.462,0,0,0.29,INCONCLUSIVE,0,1,0
2022-05-24,Tambaram,GST Road,6,0.297,26.7,0.238,0,0,0.08,INCONCLUSIVE,0,0,0
2022-05-24,Tambaram,IT Corridor,13,0.159,30.6,0.127,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-24,Tambaram,ECR,20,0.706,15.2,0.564,0,0,0.09,INCONCLUSIVE,0,1,0
2022-05-24,Tambaram,OMR,17,0.558,19.4,0.446,0,0,0.17,INCONCLUSIVE,0,1,0
2022-05-24,Anna Nagar,GST Road,21,0.304,26.5,0.243,0,0,0.1,INCONCLUSIVE,0,0,0
2022-05-24,Anna Nagar,IT Corridor,22,0.14,31.1,0.112,0,0,0.2,INCONCLUSIVE,0,0,0
2022-05-24,Anna Nagar,ECR,13,0.227,28.6,0.182,0,0,0.29,INCONCLUSIVE,0,0,0
2022-05-24,Anna Nagar,OMR,21,0.204,29.3,0.163,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-24,T Nagar,GST Road,13,0.247,28.1,0.197,0,0,0.24,INCONCLUSIVE,0,0,0
2022-05-24,T Nagar,IT Corridor,20,0.716,14.9,0.573,0,0,0.18,INCONCLUSIVE,0,1,0
2022-05-24,T Nagar,ECR,6,0.296,26.7,0.237,0,0,0.15,INCONCLUSIVE,0,0,0
2022-05-24,T Nagar,OMR,15,0.266,27.5,0.213,0,0,0.07,INCONCLUSIVE,0,0,0
2022-05-24,Porur,GST Road,14,0.157,30.6,0.125,0,0,0.22,INCONCLUSIVE,0,0,0
2022-05-24,Porur,IT Corridor,16,0.318,26.1,0.255,0,0,0.24,INCONCLUSIVE,0,0,0
2022-05-24,Porur,ECR,16,0.303,26.5,0.243,0,0,0.17,INCONCLUSIVE,0,0,0
2022-05-24,Porur,OMR,13,0.094,32.4,0.075,0,0,0.24,INCONCLUSIVE,0,0,0
2022-05-24,Perambur,GST Road,15,0.302,26.5,0.242,0,0,0.07,INCONCLUSIVE,0,0,0
2022-05-24,Perambur,IT Corridor,14,0.295,26.7,0.236,0,0,0.06,INCONCLUSIVE,0,0,0
2022-05-24,Perambur,ECR,18,0.563,19.2,0.45,0,0,0.26,INCONCLUSIVE,0,1,0
2022-05-24,Perambur,OMR,10,0.654,16.7,0.524,0,0,0.1,INCONCLUSIVE,0,1,0
2022-05-24,Chromepet,GST Road,13,0.273,27.3,0.219,0,0,0.13,INCONCLUSIVE,0,0,0
2022-05-24,Chromepet,IT Corridor,18,0.623,17.5,0.499,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-24,Chromepet,ECR,7,0.293,26.8,0.234,0,0,0.13,INCONCLUSIVE,0,0,0
2022-05-24,Chromepet,OMR,10,0.553,19.5,0.443,0,0,0.23,INCONCLUSIVE,0,1,0
2022-05-24,Sholinganallur,GST Road,8,0.663,16.4,0.53,0,0,0.28,INCONCLUSIVE,0,1,0
2022-05-24,Sholinganallur,IT Corridor,8,0.65,16.8,0.52,0,0,0.23,INCONCLUSIVE,0,1,0
2022-05-24,Sholinganallur,ECR,12,0.213,29.0,0.17,0,0,0.22,INCONCLUSIVE,0,0,0
2022-05-24,Sholinganallur,OMR,22,0.126,31.5,0.101,0,0,0.3,INCONCLUSIVE,0,0,0
2022-05-24,Guindy,GST Road,12,0.334,25.6,0.267,0,0,0.11,INCONCLUSIVE,0,0,0
2022-05-24,Guindy,IT Corridor,14,0.213,29.0,0.17,0,0,0.07,INCONCLUSIVE,0,0,0
2022-05-24,Guindy,ECR,16,0.355,25.1,0.284,0,0,0.23,INCONCLUSIVE,0,0,0
2022-05-24,Guindy,OMR,22,0.377,24.4,0.302,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-25,Adyar,GST Road,13,0.298,26.7,0.238,0,0,0.1,INCONCLUSIVE,0,0,0
2022-05-25,Adyar,IT Corridor,15,0.212,29.1,0.17,0,0,0.05,INCONCLUSIVE,0,0,0
2022-05-25,Adyar,ECR,19,0.546,19.7,0.437,0,0,0.19,INCONCLUSIVE,0,1,0
2022-05-25,Adyar,OMR,20,0.625,17.5,0.5,0,0,0.26,INCONCLUSIVE,0,1,0
2022-05-25,Velachery,GST Road,8,0.518,20.5,0.415,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-25,Velachery,IT Corridor,12,0.24,28.3,0.192,0,0,0.15,INCONCLUSIVE,0,0,0
2022-05-25,Velachery,ECR,19,0.761,13.7,0.609,0,0,0.21,INCONCLUSIVE,0,1,0
2022-05-25,Velachery,OMR,14,0.236,28.4,0.189,0,0,0.17,INCONCLUSIVE,0,0,0
2022-05-25,Tambaram,GST Road,17,0.492,21.2,0.394,0,0,0.16,INCONCLUSIVE,0,1,0
2022-05-25,Tambaram,IT Corridor,12,0.147,30.9,0.118,0,0,0.3,INCONCLUSIVE,0,0,0
2022-05-25,Tambaram,ECR,22,0.316,26.2,0.252,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-25,Tambaram,OMR,6,0.393,24.0,0.314,0,0,0.22,INCONCLUSIVE,0,0,0
2022-05-25,Anna Nagar,GST Road,21,0.285,27.0,0.228,0,0,0.23,INCONCLUSIVE,0,0,0
2022-05-25,Anna Nagar,IT Corridor,12,0.388,24.1,0.311,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-25,Anna Nagar,ECR,17,0.65,16.8,0.52,0,0,0.22,INCONCLUSIVE,0,1,0
2022-05-25,Anna Nagar,OMR,12,0.439,22.7,0.351,0,0,0.1,INCONCLUSIVE,0,0,0
2022-05-25,T Nagar,GST Road,12,0.286,27.0,0.229,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-25,T Nagar,IT Corridor,14,0.154,30.7,0.124,0,0,0.29,INCONCLUSIVE,0,0,0
2022-05-25,T Nagar,ECR,18,0.52,20.4,0.416,0,0,0.15,INCONCLUSIVE,0,1,0
2022-05-25,T Nagar,OMR,10,0.514,20.6,0.411,0,0,0.18,INCONCLUSIVE,0,1,0
2022-05-25,Porur,GST Road,12,0.119,31.7,0.095,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-25,Porur,IT Corridor,7,0.27,27.4,0.216,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-25,Porur,ECR,20,0.612,17.9,0.49,0,0,0.25,INCONCLUSIVE,0,1,0
2022-05-25,Porur,OMR,14,0.448,22.4,0.359,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-25,Perambur,GST Road,10,0.616,17.7,0.493,0,0,0.16,INCONCLUSIVE,0,1,0
2022-05-25,Perambur,IT Corridor,7,0.503,20.9,0.403,0,0,0.11,INCONCLUSIVE,0,0,0
2022-05-25,Perambur,ECR,20,0.555,19.5,0.444,0,0,0.05,INCONCLUSIVE,0,1,0
2022-05-25,Perambur,OMR,20,0.517,20.5,0.413,0,0,0.11,INCONCLUSIVE,0,1,0
2022-05-25,Chromepet,GST Road,22,0.284,27.1,0.227,0,0,0.16,INCONCLUSIVE,0,0,0
2022-05-25,Chromepet,IT Corridor,11,0.242,28.2,0.194,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-25,Chromepet,ECR,20,0.556,19.4,0.445,0,0,0.09,INCONCLUSIVE,0,1,0
2022-05-25,Chromepet,OMR,16,0.222,28.8,0.177,0,0,0.27,INCONCLUSIVE,0,0,0
2022-05-25,Sholinganallur,GST Road,16,0.231,28.5,0.185,0,0,0.14,INCONCLUSIVE,0,0,0
2022-05-25,Sholinganallur,IT Corridor,16,0.327,25.8,0.262,0,0,0.21,INCONCLUSIVE,0,0,0
2022-05-25,Sholinganallur,ECR,16,0.269,27.5,0.215,0,0,0.22,INCONCLUSIVE,0,0,0
2022-05-25,Sholinganallur,OMR,10,0.685,15.8,0.548,0,0,0.21,INCONCLUSIVE,0,1,0
2022-05-25,Guindy,GST Road,14,0.128,31.4,0.103,0,0,0.15,INCONCLUSIVE,0,0,0
2022-05-25,Guindy,IT Corridor,19,0.668,16.3,0.535,0,0,0.16,INCONCLUSIVE,0,1,0
2022-05-25,Guindy,ECR,8,0.502,20.9,0.402,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-25,Guindy,OMR,8,0.541,19.8,0.433,0,0,0.29,INCONCLUSIVE,0,1,0
2022-05-26,Adyar,GST Road,8,0.693,15.6,0.555,0,0,0.14,INCONCLUSIVE,0,1,0
2022-05-26,Adyar,IT Corridor,15,0.161,30.5,0.129,0,0,0.25,INCONCLUSIVE,0,0,0
2022-05-26,Adyar,ECR,13,0.347,25.3,0.277,0,0,0.12,INCONCLUSIVE,0,0,0
2022-05-26,Adyar,OMR,7,0.229,28.6,0.184,0,0,0.19,INCONCLUSIVE,0,0,0
2022-05-26,Velachery,GST Road,9,0.646,16.9,0.517,0,0,0.24,INCONCLUSIVE,0,1,0
2022-05-26,Velachery,IT Corridor,17,0.629,17.4,0.503,0,0,0.29,INCONCLUSIVE,0,1,0
2022-05-26,Velachery,ECR,13,0.385,24.2,0.308,0,0,0.24,INCONCLUSIVE,0,0,0
2022-05-26,Velachery,OMR,21,0.47,21.9,0.376,0,0,0.18,INCONCLUSIVE,0,0,0
2022-05-26,Tambaram,GST Road,20,0.437,22.8,0.349,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-26,Tambaram,IT Corridor,21,0.248,28.1,0.198,0,0,0.08,INCONCLUSIVE,0,0,0
2022-05-26,Tambaram,ECR,7,0.187,29.8,0.15,0,0,0.2,INCONCLUSIVE,0,0,0
2022-05-26,Tambaram,OMR,9,0.628,17.4,0.502,0,0,0.14,INCONCLUSIVE,0,1,0
2022-05-26,Anna Nagar,GST Road,13,0.312,26.3,0.25,0,0,0.16,INCONCLUSIVE,0,0,0
2022-05-26,Anna Nagar,IT Corridor,12,0.345,25.3,0.276,0,0,0.1,INCONCLUSIVE,0,0,0
2022-05-26,Anna Nagar,ECR,6,0.291,26.9,0.233,0,0,0.08,INCONCLUSIVE,0,0,0
2022-05-26,Anna Nagar,OMR,6,0.179,30.0,0.143,0,0,0.15,INCONCLUSIVE,0,0,0
2022-05-26,T Nagar,GST Road,19,0.669,16.3,0.535,0,0,0.1,INCONCLUSIVE,0,1,0
2022-05-26,T Nagar,IT Corridor,16,0.26,27.7,0.208,0,0,0.25,INCONCLUSIVE,0,0,0
2022-05-26,T Nagar,ECR,18,0.553,19.5,0.442,0,0,0.15,INCONCLUSIVE,0,1,0
2022-05-26,T Nagar,OMR,13,0.131,31.3,0.105,0,0,0.23,INCONCLUSIVE,0,0,0
2022-05-26,Porur,GST Road,16,0.216,29.0,0.172,0,0,0.14,INCONCLUSIVE,0,0,0
2022-05-26,Porur,IT Corridor,21,0.144,31.0,0.115,0,0,0.28,INCONCLUSIVE,0,0,0
2022-05-26,Porur,ECR,10,0.611,17.9,0.489,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-26,Porur,OMR,8,0.541,19.9,0.433,0,0,0.06,INCONCLUSIVE,0,1,0
2022-05-26,Perambur,GST Road,17,0.615,17.8,0.492,0,0,0.05,INCONCLUSIVE,0,1,0
2022-05-26,Perambur,IT Corridor,7,0.123,31.5,0.099,0,0,0.14,INCONCLUSIVE,0,0,0
2022-05-26,Perambur,ECR,14,0.199,29.4,0.159,0,0,0.09,INCONCLUSIVE,0,0,0
2022-05-26,Perambur,OMR,8,0.567,19.1,0.454,0,0,0.08,INCONCLUSIVE,0,1,0
2022-05-26,Chromepet,GST Road,11,0.368,24.7,0.295,0,0,0.1,INCONCLUSIVE,0,0,0
2022-05-26,Chromepet,IT Corridor,18,0.842,11.4,0.674,0,0,0.27,NORMAL_CONGESTION,0,1,0
2022-05-26,Chromepet,ECR,9,0.453,22.3,0.363,0,0,0.05,INCONCLUSIVE,0,1,0
2022-05-26,Chromepet,OMR,7,0.21,29.1,0.168,0,0,0.12,INCONCLUSIVE,0,0,0
2022-05-26,Sholinganallur,GST Road,8,0.468,21.9,0.375,0,0,0.17,INCONCLUSIVE,0,1,0
2022-05-26,Sholinganallur,IT Corridor,18,0.731,14.5,0.585,0,0,0.08,INCONCLUSIVE,0,1,0
2022-05-26,Sholinganallur,ECR,10,0.81,12.3,0.648,0,0,0.2,NORMAL_CONGESTION,0,1,0
2022-05-26,Sholinganallur,OMR,20,0.672,16.2,0.538,0,0,0.25,INCONCLUSIVE,0,1,0
2022-05-26,Guindy,GST Road,6,0.257,27.8,0.205,0,0,0.12,INCONCLUSIVE,0,0,0
2022-05-26,Guindy,IT Corridor,22,0.383,24.3,0.307,0,0,0.16,INCONCLUSIVE,0,0,0
2022-05-26,Guindy,ECR,19,0.61,17.9,0.488,0,0,0.17,INCONCLUSIVE,0,1,0
2022-05-26,Guindy,OMR,20,0.75,14.0,0.6,0,0,0.13,INCONCLUSIVE,0,1,0
2022-05-27,Adyar,GST Road,21,0.218,28.9,0.175,0,0,0.29,INCONCLUSIVE,0,0,0
2022-05-27,Adyar,IT Corridor,20,0.559,19.3,0.447,0,0,0.23,INCONCLUSIVE,0,1,0
2022-05-27,Adyar,ECR,17,0.688,15.7,0.551,0,0,0.22,INCONCLUSIVE,0,1,0
2022-05-27,Adyar,OMR,13,0.203,29.3,0.162,0,0,0.29,INCONCLUSIVE,0,0,0
2022-05-27,Velachery,GST Road,16,0.422,23.2,0.337,0,0,0.16,INCONCLUSIVE,0,0,0
2022-05-27,Velachery,IT Corridor,10,0.687,15.8,0.549,0,0,0.21,INCONCLUSIVE,0,1,0
2022-05-27,Velachery,ECR,20,0.673,16.2,0.538,0,0,0.18,INCONCLUSIVE,0,1,0
2022-05-27,Velachery,OMR,14,0.207,29.2,0.166,0,0,0.16,INCONCLUSIVE,0,0,0
2022-05-27,Tambaram,GST Road,10,0.608,18.0,0.486,0,0,0.17,INCONCLUSIVE,0,1,0
2022-05-27,Tambaram,IT Corridor,8,0.667,16.3,0.533,0,0,0.19,INCONCLUSIVE,0,1,0
2022-05-27,Tambaram,ECR,21,0.426,23.1,0.341,0,0,0.27,INCONCLUSIVE,0,0,0
