ds,zone,y,rolling_7d,bandh_event,heavy_rain,extreme_rain
2017-07-16,Chromepet,0.0,0.0,0,0,0
2017-07-17,Chromepet,0.0,0.0,0,0,0
2017-07-18,Chromepet,0.0,0.0,0,0,0
2017-07-19,Chromepet,0.0,0.0,0,0,0
2017-07-20,Chromepet,0.0,0.0,0,0,0
2017-07-21,Chromepet,0.0,0.0,0,0,0
2017-07-22,Chromepet,0.0,0.0,0,0,0
2017-07-23,Chromepet,0.0,0.0,0,0,0
2017-07-24,Chromepet,0.0,0.0,0,0,0
2017-07-25,Chromepet,0.0,0.0,0,0,0
2017-07-26,Chromepet,0.0,0.0,0,0,0
2017-07-27,Chromepet,0.0,0.0,0,0,0
2017-07-28,Chromepet,0.0,0.0,0,0,0
2017-07-29,Chromepet,0.0,0.0,0,0,0
2017-07-30,Chromepet,0.0,0.0,0,0,0
2017-07-31,Chromepet,0.0,0.0,0,0,0
2017-08-01,Chromepet,0.0,0.0,0,0,0
2017-08-02,Chromepet,0.0,0.0,0,0,0
2017-08-03,Chromepet,0.0,0.0,0,0,0
2017-08-04,Chromepet,0.0,0.0,0,0,0
2017-08-05,Chromepet,0.0,0.0,0,0,0
2017-08-06,Chromepet,0.0,0.0,0,0,0
2017-08-07,Chromepet,0.0,0.0,0,0,0
2017-08-08,Chromepet,0.0,0.0,0,0,0
2017-08-09,Chromepet,0.0,0.0,0,0,0
2017-08-10,Chromepet,0.0,0.0,0,0,0
2017-08-11,Chromepet,0.0,0.0,0,0,0
2017-08-12,Chromepet,0.0,0.0,0,0,0
2017-08-13,Chromepet,0.0,0.0,0,0,0
2017-08-14,Chromepet,0.0,0.0,0,0,0
2017-08-15,Chromepet,0.0,0.0,0,0,0
2017-08-16,Chromepet,0.0,0.0,0,0,0
2017-08-17,Chromepet,0.0,0.0,0,0,0
2017-08-18,Chromepet,0.0,0.0,0,0,0
2017-08-19,Chromepet,0.0,0.0,0,0,0
2017-08-20,Chromepet,0.0,0.0,0,0,0
2017-08-21,Chromepet,0.0,0.0,0,0,0
2017-08-22,Chromepet,0.0,0.0,0,0,0
2017-08-23,Chromepet,0.0,0.0,0,0,0
2017-08-24,Chromepet,0.0,0.0,0,0,0
2017-08-25,Chromepet,0.0,0.0,0,0,0
2017-08-26,Chromepet,0.0,0.0,0,0,0
2017-08-27,Chromepet,0.0,0.0,0,0,0
2017-08-28,Chromepet,0.0,0.0,0,0,0
2017-08-29,Chromepet,0.0,0.0,0,0,0
2017-08-30,Chromepet,0.0,0.0,0,0,0
2017-08-31,Chromepet,0.0,0.0,0,0,0
2017-09-01,Chromepet,0.0,0.0,0,0,0
2017-09-02,Chromepet,0.0,0.0,0,0,0
2017-09-03,Chromepet,0.0,0.0,0,0,0
2017-09-04,Chromepet,0.0,0.0,0,0,0
2017-09-05,Chromepet,0.0,0.0,0,0,0
2017-09-06,Chromepet,0.0,0.0,0,0,0
2017-09-07,Chromepet,0.0,0.0,0,0,0
2017-09-08,Chromepet,0.0,0.0,0,0,0
2017-09-09,Chromepet,0.0,0.0,0,0,0
2017-09-10,Chromepet,0.0,0.0,0,0,0
2017-09-11,Chromepet,0.0,0.0,0,0,0
2017-09-12,Chromepet,0.0,0.0,0,0,0
2017-09-13,Chromepet,0.0,0.0,0,0,0
2017-09-14,Chromepet,0.0,0.0,0,0,0
2017-09-15,Chromepet,0.0,0.0,0,0,0
2017-09-16,Chromepet,0.0,0.0,0,0,0
2017-09-17,Chromepet,0.0,0.0,0,0,0
2017-09-18,Chromepet,0.0,0.0,0,0,0
2017-09-19,Chromepet,0.0,0.0,0,0,0
2017-09-20,Chromepet,0.0,0.0,0,0,0
2017-09-21,Chromepet,0.0,0.0,0,0,0
2017-09-22,Chromepet,0.0,0.0,0,0,0
2017-09-23,Chromepet,0.0,0.0,0,0,0
2017-09-24,Chromepet,0.0,0.0,0,0,0
2017-09-25,Chromepet,0.0,0.0,0,0,0
2017-09-26,Chromepet,0.0,0.0,0,0,0
2017-09-27,Chromepet,0.0,0.0,0,0,0
2017-09-28,Chromepet,0.0,0.0,0,0,0
2017-09-29,Chromepet,0.0,0.0,0,0,0
2017-09-30,Chromepet,0.0,0.0,0,0,0
2017-10-01,Chromepet,0.0,0.0,0,0,0
2017-10-02,Chromepet,0.0,0.0,0,0,0
2017-10-03,Chromepet,0.0,0.0,0,0,0
2017-10-04,Chromepet,0.0,0.0,0,0,0
2017-10-05,Chromepet,0.0,0.0,0,0,0
2017-10-06,Chromepet,0.0,0.0,0,0,0
2017-10-07,Chromepet,0.0,0.0,0,0,0
2017-10-08,Chromepet,0.0,0.0,0,0,0
2017-10-09,Chromepet,0.0,0.0,0,0,0
2017-10-10,Chromepet,0.0,0.0,0,0,0
2017-10-11,Chromepet,0.0,0.0,0,0,0
2017-10-12,Chromepet,0.0,0.0,0,0,0
2017-10-13,Chromepet,0.0,0.0,0,0,0
2017-10-14,Chromepet,0.0,0.0,0,0,0
2017-10-15,Chromepet,0.0,0.0,0,0,0
2017-10-16,Chromepet,0.0,0.0,0,0,0
2017-10-17,Chromepet,0.0,0.0,0,0,0
2017-10-18,Chromepet,0.0,0.0,0,0,0
2017-10-19,Chromepet,0.0,0.0,0,0,0
2017-10-20,Chromepet,0.0,0.0,0,0,0
2017-10-21,Chromepet,0.0,0.0,0,0,0
2017-10-22,Chromepet,0.0,0.0,0,0,0
2017-10-23,Chromepet,0.0,0.0,0,0,0
2017-10-24,Chromepet,0.0,0.0,0,0,0
2017-10-25,Chromepet,0.0,0.0,0,0,0
2017-10-26,Chromepet,0.0,0.0,0,0,0
2017-10-27,Chromepet,0.0,0.0,0,0,0
2017-10-28,Chromepet,0.0,0.0,0,0,0
2017-10-29,Chromepet,0.0,0.0,0,0,0
2017-10-30,Chromepet,0.0,0.0,0,0,0
2017-10-31,Chromepet,0.0,0.0,0,0,0
2017-11-01,Chromepet,0.0,0.0,0,0,0
2017-11-02,Chromepet,0.0,0.0,0,0,0
2017-11-03,Chromepet,0.0,0.0,0,0,0
2017-11-04,Chromepet,0.0,0.0,0,0,0
2017-11-05,Chromepet,0.0,0.0,0,0,0
2017-11-06,Chromepet,0.0,0.0,0,0,0
2017-11-07,Chromepet,0.0,0.0,0,0,0
2017-11-08,Chromepet,0.0,0.0,0,0,0
2017-11-09,Chromepet,0.0,0.0,0,0,0
2017-11-10,Chromepet,0.0,0.0,0,0,0
2017-11-11,Chromepet,0.0,0.0,0,0,0
2017-11-12,Chromepet,0.0,0.0,0,0,0
2017-11-13,Chromepet,0.0,0.0,0,0,0
2017-11-14,Chromepet,0.0,0.0,0,0,0
2017-11-15,Chromepet,0.0,0.0,0,0,0
2017-11-16,Chromepet,0.0,0.0,0,0,0
2017-11-17,Chromepet,0.0,0.0,0,0,0
2017-11-18,Chromepet,0.0,0.0,0,0,0
2017-11-19,Chromepet,0.0,0.0,0,0,0
2017-11-20,Chromepet,0.0,0.0,0,0,0
2017-11-21,Chromepet,0.0,0.0,0,0,0
2017-11-22,Chromepet,0.0,0.0,0,0,0
2017-11-23,Chromepet,0.0,0.0,0,0,0
2017-11-24,Chromepet,0.0,0.0,0,0,0
2017-11-25,Chromepet,0.0,0.0,0,0,0
2017-11-26,Chromepet,0.0,0.0,0,0,0
2017-11-27,Chromepet,0.0,0.0,0,0,0
2017-11-28,Chromepet,0.0,0.0,0,0,0
2017-11-29,Chromepet,0.0,0.0,0,0,0
2017-11-30,Chromepet,0.0,0.0,0,0,0
2017-12-01,Chromepet,0.0,0.0,1,0,0
2017-12-02,Chromepet,0.0,0.0,0,0,0
2017-12-03,Chromepet,0.0,0.0,0,0,0
2017-12-04,Chromepet,0.0,0.0,0,0,0
2017-12-05,Chromepet,0.0,0.0,0,0,0
2017-12-06,Chromepet,0.0,0.0,0,0,0
2017-12-07,Chromepet,0.0,0.0,0,0,0
2017-12-08,Chromepet,0.0,0.0,0,0,0
2017-12-09,Chromepet,0.0,0.0,0,0,0
2017-12-10,Chromepet,0.0,0.0,0,0,0
2017-12-11,Chromepet,0.0,0.0,0,0,0
2017-12-12,Chromepet,0.0,0.0,0,0,0
2017-12-13,Chromepet,0.0,0.0,0,0,0
2017-12-14,Chromepet,0.0,0.0,0,0,0
2017-12-15,Chromepet,0.0,0.0,0,0,0
2017-12-16,Chromepet,0.0,0.0,0,0,0
2017-12-17,Chromepet,0.0,0.0,0,0,0
2017-12-18,Chromepet,0.0,0.0,0,0,0
2017-12-19,Chromepet,0.0,0.0,0,0,0
2017-12-20,Chromepet,0.0,0.0,0,0,0
2017-12-21,Chromepet,0.0,0.0,0,0,0
2017-12-22,Chromepet,0.0,0.0,0,0,0
2017-12-23,Chromepet,0.0,0.0,1,0,0
2017-12-24,Chromepet,0.0,0.0,0,0,0
2017-12-25,Chromepet,0.0,0.0,0,0,0
2017-12-26,Chromepet,0.0,0.0,0,0,0
2017-12-27,Chromepet,0.0,0.0,0,0,0
2017-12-28,Chromepet,0.0,0.0,0,0,0
2017-12-29,Chromepet,0.0,0.0,0,0,0
2017-12-30,Chromepet,0.0,0.0,0,0,0
2017-12-31,Chromepet,0.0,0.0,0,0,0
2018-01-01,Chromepet,0.0,0.0,0,0,0
2018-01-02,Chromepet,0.0,0.0,0,0,0
2018-01-03,Chromepet,0.0,0.0,0,0,0
2018-01-04,Chromepet,0.0,0.0,0,0,0
2018-01-05,Chromepet,0.0,0.0,0,0,0
2018-01-06,Chromepet,0.0,0.0,0,0,0
2018-01-07,Chromepet,0.0,0.0,0,0,0
2018-01-08,Chromepet,0.0,0.0,0,0,0
2018-01-09,Chromepet,0.0,0.0,0,0,0
2018-01-10,Chromepet,0.0,0.0,0,0,0
2018-01-11,Chromepet,0.0,0.0,0,0,0
2018-01-12,Chromepet,0.0,0.0,0,0,0
2018-01-13,Chromepet,0.0,0.0,0,0,0
2018-01-14,Chromepet,0.0,0.0,0,0,0
2018-01-15,Chromepet,0.0,0.0,0,0,0
2018-01-16,Chromepet,0.0,0.0,0,0,0
2018-01-17,Chromepet,0.0,0.0,0,0,0
2018-01-18,Chromepet,0.0,0.0,0,0,0
2018-01-19,Chromepet,0.0,0.0,0,0,0
2018-01-20,Chromepet,0.0,0.0,0,0,0
2018-01-21,Chromepet,0.0,0.0,0,0,0
2018-01-22,Chromepet,0.0,0.0,0,0,0
2018-01-23,Chromepet,0.0,0.0,0,0,0
2018-01-24,Chromepet,0.0,0.0,0,0,0
2018-01-25,Chromepet,0.0,0.0,0,0,0
2018-01-26,Chromepet,0.0,0.0,0,0,0
2018-01-27,Chromepet,0.0,0.0,0,0,0
2018-01-28,Chromepet,0.0,0.0,0,0,0
2018-01-29,Chromepet,0.0,0.0,0,0,0
2018-01-30,Chromepet,0.0,0.0,0,0,0
2018-01-31,Chromepet,0.0,0.0,0,0,0
2018-02-01,Chromepet,0.0,0.0,0,0,0
2018-02-02,Chromepet,0.0,0.0,1,0,0
2018-02-03,Chromepet,0.0,0.0,0,0,0
2018-02-04,Chromepet,0.0,0.0,0,0,0
2018-02-05,Chromepet,0.0,0.0,0,0,0
2018-02-06,Chromepet,0.0,0.0,0,0,0
2018-02-07,Chromepet,0.0,0.0,0,0,0
2018-02-08,Chromepet,0.0,0.0,0,0,0
2018-02-09,Chromepet,0.0,0.0,0,0,0
2018-02-10,Chromepet,0.0,0.0,0,0,0
2018-02-11,Chromepet,0.0,0.0,0,0,0
2018-02-12,Chromepet,0.0,0.0,0,0,0
2018-02-13,Chromepet,0.0,0.0,0,0,0
2018-02-14,Chromepet,0.0,0.0,0,0,0
2018-02-15,Chromepet,0.0,0.0,0,0,0
2018-02-16,Chromepet,0.0,0.0,0,0,0
2018-02-17,Chromepet,0.0,0.0,0,0,0
2018-02-18,Chromepet,0.0,0.0,0,0,0
2018-02-19,Chromepet,0.0,0.0,0,0,0
2018-02-20,Chromepet,0.0,0.0,0,0,0
2018-02-21,Chromepet,0.0,0.0,0,0,0
2018-02-22,Chromepet,0.0,0.0,0,0,0
2018-02-23,Chromepet,0.0,0.0,0,0,0
2018-02-24,Chromepet,0.0,0.0,0,0,0
2018-02-25,Chromepet,0.0,0.0,0,0,0
2018-02-26,Chromepet,0.0,0.0,0,0,0
2018-02-27,Chromepet,0.0,0.0,0,0,0
2018-02-28,Chromepet,0.0,0.0,0,0,0
2018-03-01,Chromepet,0.0,0.0,0,0,0
2018-03-02,Chromepet,0.0,0.0,0,0,0
2018-03-03,Chromepet,0.0,0.0,0,0,0
2018-03-04,Chromepet,0.0,0.0,0,0,0
2018-03-05,Chromepet,0.0,0.0,0,0,0
2018-03-06,Chromepet,0.0,0.0,0,0,0
2018-03-07,Chromepet,0.0,0.0,0,0,0
2018-03-08,Chromepet,0.0,0.0,0,0,0
2018-03-09,Chromepet,0.0,0.0,0,0,0
2018-03-10,Chromepet,0.0,0.0,0,0,0
2018-03-11,Chromepet,0.0,0.0,0,0,0
2018-03-12,Chromepet,0.0,0.0,0,0,0
2018-03-13,Chromepet,0.0,0.0,0,0,0
2018-03-14,Chromepet,0.0,0.0,0,0,0
2018-03-15,Chromepet,0.0,0.0,0,0,0
2018-03-16,Chromepet,0.0,0.0,0,0,0
2018-03-17,Chromepet,0.0,0.0,0,0,0
2018-03-18,Chromepet,0.0,0.0,0,0,0
2018-03-19,Chromepet,0.0,0.0,0,0,0
2018-03-20,Chromepet,0.0,0.0,0,0,0
2018-03-21,Chromepet,0.0,0.0,0,0,0
2018-03-22,Chromepet,0.0,0.0,0,0,0
2018-03-23,Chromepet,0.0,0.0,0,0,0
2018-03-24,Chromepet,0.0,0.0,0,0,0
2018-03-25,Chromepet,0.0,0.0,0,0,0
2018-03-26,Chromepet,0.0,0.0,0,0,0
2018-03-27,Chromepet,0.0,0.0,0,0,0
2018-03-28,Chromepet,0.0,0.0,0,0,0
2018-03-29,Chromepet,0.0,0.0,0,0,0
2018-03-30,Chromepet,0.0,0.0,0,0,0
2018-03-31,Chromepet,0.0,0.0,0,0,0
2018-04-01,Chromepet,0.0,0.0,0,0,0
2018-04-02,Chromepet,0.0,0.0,0,0,0
2018-04-03,Chromepet,0.0,0.0,0,0,0
2018-04-04,Chromepet,0.0,0.0,0,0,0
2018-04-05,Chromepet,0.0,0.0,0,0,0
2018-04-06,Chromepet,0.0,0.0,0,0,0
2018-04-07,Chromepet,0.0,0.0,0,0,0
2018-04-08,Chromepet,0.0,0.0,0,0,0
2018-04-09,Chromepet,0.0,0.0,0,0,0
2018-04-10,Chromepet,0.0,0.0,0,0,0
2018-04-11,Chromepet,0.0,0.0,0,0,0
2018-04-12,Chromepet,0.0,0.0,0,0,0
2018-04-13,Chromepet,0.0,0.0,0,0,0
2018-04-14,Chromepet,0.0,0.0,0,0,0
2018-04-15,Chromepet,0.0,0.0,0,0,0
2018-04-16,Chromepet,0.0,0.0,0,0,0
2018-04-17,Chromepet,0.0,0.0,0,0,0
2018-04-18,Chromepet,0.0,0.0,0,0,0
2018-04-19,Chromepet,0.0,0.0,0,0,0
2018-04-20,Chromepet,0.0,0.0,0,0,0
2018-04-21,Chromepet,0.0,0.0,0,0,0
2018-04-22,Chromepet,0.0,0.0,0,0,0
2018-04-23,Chromepet,0.0,0.0,0,0,0
2018-04-24,Chromepet,0.0,0.0,0,0,0
2018-04-25,Chromepet,0.0,0.0,0,0,0
2018-04-26,Chromepet,0.0,0.0,0,0,0
2018-04-27,Chromepet,0.0,0.0,0,0,0
2018-04-28,Chromepet,0.0,0.0,0,0,0
2018-04-29,Chromepet,0.0,0.0,0,0,0
2018-04-30,Chromepet,0.0,0.0,0,0,0
2018-05-01,Chromepet,0.0,0.0,0,0,0
2018-05-02,Chromepet,0.0,0.0,0,0,0
2018-05-03,Chromepet,0.0,0.0,0,0,0
2018-05-04,Chromepet,0.0,0.0,0,0,0
2018-05-05,Chromepet,0.0,0.0,0,0,0
2018-05-06,Chromepet,0.0,0.0,0,0,0
2018-05-07,Chromepet,0.0,0.0,0,0,0
2018-05-08,Chromepet,0.0,0.0,0,0,0
2018-05-09,Chromepet,0.0,0.0,0,0,0
2018-05-10,Chromepet,0.0,0.0,0,0,0
2018-05-11,Chromepet,0.0,0.0,0,0,0
2018-05-12,Chromepet,0.0,0.0,0,0,0
2018-05-13,Chromepet,0.0,0.0,0,0,0
2018-05-14,Chromepet,0.0,0.0,0,0,0
2018-05-15,Chromepet,0.0,0.0,0,0,0
2018-05-16,Chromepet,0.0,0.0,0,0,0
2018-05-17,Chromepet,0.0,0.0,0,0,0
2018-05-18,Chromepet,0.0,0.0,0,0,0
2018-05-19,Chromepet,0.0,0.0,0,0,0
2018-05-20,Chromepet,0.0,0.0,0,0,0
2018-05-21,Chromepet,0.0,0.0,0,0,0
2018-05-22,Chromepet,0.0,0.0,0,0,0
2018-05-23,Chromepet,0.0,0.0,0,0,0
2018-05-24,Chromepet,0.0,0.0,0,0,0
2018-05-25,Chromepet,0.0,0.0,0,0,0
2018-05-26,Chromepet,0.0,0.0,0,0,0
2018-05-27,Chromepet,0.0,0.0,0,0,0
2018-05-28,Chromepet,0.0,0.0,0,0,0
2018-05-29,Chromepet,0.0,0.0,0,0,0
2018-05-30,Chromepet,0.0,0.0,0,0,0
2018-05-31,Chromepet,0.0,0.0,1,0,0
2018-06-01,Chromepet,0.0,0.0,0,0,0
2018-06-02,Chromepet,0.0,0.0,0,0,0
2018-06-03,Chromepet,0.0,0.0,0,0,0
2018-06-04,Chromepet,0.0,0.0,0,0,0
2018-06-05,Chromepet,0.0,0.0,0,0,0
2018-06-06,Chromepet,0.0,0.0,0,0,0
2018-06-07,Chromepet,0.0,0.0,0,0,0
2018-06-08,Chromepet,0.0,0.0,0,0,0
2018-06-09,Chromepet,0.0,0.0,0,0,0
2018-06-10,Chromepet,0.0,0.0,0,0,0
2018-06-11,Chromepet,0.0,0.0,0,0,0
2018-06-12,Chromepet,0.0,0.0,0,0,0
2018-06-13,Chromepet,0.0,0.0,0,0,0
2018-06-14,Chromepet,0.0,0.0,0,0,0
2018-06-15,Chromepet,0.0,0.0,0,0,0
2018-06-16,Chromepet,0.0,0.0,0,0,0
2018-06-17,Chromepet,0.0,0.0,0,0,0
2018-06-18,Chromepet,0.0,0.0,0,0,0
2018-06-19,Chromepet,0.0,0.0,1,0,0
2018-06-20,Chromepet,0.0,0.0,0,0,0
2018-06-21,Chromepet,0.0,0.0,0,0,0
2018-06-22,Chromepet,0.0,0.0,0,0,0
2018-06-23,Chromepet,0.0,0.0,0,0,0
2018-06-24,Chromepet,0.0,0.0,0,0,0
2018-06-25,Chromepet,0.0,0.0,0,0,0
2018-06-26,Chromepet,0.0,0.0,0,0,0
2018-06-27,Chromepet,0.0,0.0,0,0,0
2018-06-28,Chromepet,0.0,0.0,0,0,0
2018-06-29,Chromepet,0.0,0.0,0,0,0
2018-06-30,Chromepet,0.0,0.0,0,0,0
2018-07-01,Chromepet,0.0,0.0,0,0,0
2018-07-02,Chromepet,0.0,0.0,0,0,0
2018-07-03,Chromepet,0.0,0.0,0,0,0
2018-07-04,Chromepet,0.0,0.0,0,0,0
2018-07-05,Chromepet,0.0,0.0,0,0,0
2018-07-06,Chromepet,0.0,0.0,0,0,0
2018-07-07,Chromepet,0.0,0.0,0,0,0
2018-07-08,Chromepet,0.0,0.0,0,0,0
2018-07-09,Chromepet,0.0,0.0,0,0,0
2018-07-10,Chromepet,0.0,0.0,0,0,0
2018-07-11,Chromepet,0.0,0.0,0,0,0
2018-07-12,Chromepet,0.0,0.0,0,0,0
2018-07-13,Chromepet,0.0,0.0,0,0,0
2018-07-14,Chromepet,0.0,0.0,0,0,0
2018-07-15,Chromepet,0.0,0.0,0,0,0
2018-07-16,Chromepet,0.0,0.0,0,0,0
2018-07-17,Chromepet,0.0,0.0,0,0,0
2018-07-18,Chromepet,0.0,0.0,1,0,0
2018-07-19,Chromepet,0.0,0.0,0,0,0
2018-07-20,Chromepet,0.0,0.0,0,0,0
2018-07-21,Chromepet,0.0,0.0,0,0,0
2018-07-22,Chromepet,0.0,0.0,0,0,0
2018-07-23,Chromepet,0.0,0.0,0,0,0
2018-07-24,Chromepet,0.0,0.0,0,0,0
2018-07-25,Chromepet,0.0,0.0,0,0,0
2018-07-26,Chromepet,0.0,0.0,1,0,0
2018-07-27,Chromepet,0.0,0.0,0,0,0
2018-07-28,Chromepet,0.0,0.0,0,0,0
2018-07-29,Chromepet,0.0,0.0,0,0,0
2018-07-30,Chromepet,0.0,0.0,0,0,0
2018-07-31,Chromepet,0.0,0.0,0,0,0
2018-08-01,Chromepet,0.0,0.0,0,0,0
2018-08-02,Chromepet,0.0,0.0,0,0,0
2018-08-03,Chromepet,0.0,0.0,0,0,0
2018-08-04,Chromepet,0.0,0.0,0,0,0
2018-08-05,Chromepet,0.0,0.0,0,0,0
2018-08-06,Chromepet,0.0,0.0,0,0,0
2018-08-07,Chromepet,0.0,0.0,0,0,0
2018-08-08,Chromepet,0.0,0.0,0,0,0
2018-08-09,Chromepet,0.0,0.0,0,0,0
2018-08-10,Chromepet,0.0,0.0,0,0,0
2018-08-11,Chromepet,0.0,0.0,0,0,0
2018-08-12,Chromepet,0.0,0.0,0,0,0
2018-08-13,Chromepet,0.0,0.0,0,0,0
2018-08-14,Chromepet,0.0,0.0,0,0,0
2018-08-15,Chromepet,0.0,0.0,0,0,0
2018-08-16,Chromepet,0.0,0.0,0,0,0
2018-08-17,Chromepet,0.0,0.0,0,0,0
2018-08-18,Chromepet,0.0,0.0,0,0,0
2018-08-19,Chromepet,0.0,0.0,0,0,0
2018-08-20,Chromepet,0.0,0.0,0,0,0
2018-08-21,Chromepet,0.0,0.0,0,0,0
2018-08-22,Chromepet,0.0,0.0,0,0,0
2018-08-23,Chromepet,0.0,0.0,0,0,0
2018-08-24,Chromepet,0.0,0.0,0,0,0
2018-08-25,Chromepet,0.0,0.0,0,0,0
2018-08-26,Chromepet,0.0,0.0,0,0,0
2018-08-27,Chromepet,0.0,0.0,0,0,0
2018-08-28,Chromepet,0.0,0.0,0,0,0
2018-08-29,Chromepet,0.0,0.0,0,0,0
2018-08-30,Chromepet,0.0,0.0,0,0,0
2018-08-31,Chromepet,0.0,0.0,0,0,0
2018-09-01,Chromepet,0.0,0.0,0,0,0
2018-09-02,Chromepet,0.0,0.0,0,0,0
2018-09-03,Chromepet,0.0,0.0,0,0,0
2018-09-04,Chromepet,0.0,0.0,0,0,0
2018-09-05,Chromepet,0.0,0.0,0,0,0
2018-09-06,Chromepet,0.0,0.0,0,0,0
2018-09-07,Chromepet,0.0,0.0,0,0,0
2018-09-08,Chromepet,0.0,0.0,0,0,0
2018-09-09,Chromepet,0.0,0.0,0,0,0
2018-09-10,Chromepet,0.0,0.0,0,0,0
2018-09-11,Chromepet,0.0,0.0,0,0,0
2018-09-12,Chromepet,0.0,0.0,0,0,0
2018-09-13,Chromepet,0.0,0.0,0,0,0
2018-09-14,Chromepet,0.0,0.0,0,0,0
2018-09-15,Chromepet,0.0,0.0,0,0,0
2018-09-16,Chromepet,0.0,0.0,0,0,0
2018-09-17,Chromepet,0.0,0.0,0,0,0
2018-09-18,Chromepet,0.0,0.0,0,0,0
2018-09-19,Chromepet,0.0,0.0,0,0,0
2018-09-20,Chromepet,0.0,0.0,0,0,0
2018-09-21,Chromepet,0.0,0.0,0,0,0
2018-09-22,Chromepet,0.0,0.0,0,0,0
2018-09-23,Chromepet,0.0,0.0,0,0,0
2018-09-24,Chromepet,0.0,0.0,0,0,0
2018-09-25,Chromepet,0.0,0.0,0,0,0
2018-09-26,Chromepet,0.0,0.0,0,0,0
2018-09-27,Chromepet,0.0,0.0,0,0,0
2018-09-28,Chromepet,0.0,0.0,0,0,0
2018-09-29,Chromepet,0.0,0.0,0,0,0
2018-09-30,Chromepet,0.0,0.0,0,0,0
2018-10-01,Chromepet,0.0,0.0,0,0,0
2018-10-02,Chromepet,0.0,0.0,0,0,0
2018-10-03,Chromepet,0.0,0.0,0,0,0
2018-10-04,Chromepet,0.0,0.0,0,0,0
2018-10-05,Chromepet,0.0,0.0,0,0,0
2018-10-06,Chromepet,0.0,0.0,0,0,0
2018-10-07,Chromepet,0.0,0.0,0,0,0
2018-10-08,Chromepet,0.0,0.0,0,0,0
2018-10-09,Chromepet,0.0,0.0,0,0,0
2018-10-10,Chromepet,0.0,0.0,0,0,0
2018-10-11,Chromepet,0.0,0.0,0,0,0
2018-10-12,Chromepet,0.0,0.0,0,0,0
2018-10-13,Chromepet,0.0,0.0,0,0,0
2018-10-14,Chromepet,0.0,0.0,0,0,0
2018-10-15,Chromepet,0.0,0.0,0,0,0
2018-10-16,Chromepet,0.0,0.0,0,0,0
2018-10-17,Chromepet,0.0,0.0,0,0,0
2018-10-18,Chromepet,0.0,0.0,0,0,0
2018-10-19,Chromepet,0.0,0.0,0,0,0
2018-10-20,Chromepet,0.0,0.0,0,0,0
2018-10-21,Chromepet,0.0,0.0,0,0,0
2018-10-22,Chromepet,0.0,0.0,0,0,0
2018-10-23,Chromepet,0.0,0.0,1,0,0
2018-10-24,Chromepet,0.0,0.0,0,0,0
2018-10-25,Chromepet,0.0,0.0,0,0,0
2018-10-26,Chromepet,0.0,0.0,0,0,0
2018-10-27,Chromepet,0.0,0.0,0,0,0
2018-10-28,Chromepet,0.0,0.0,0,0,0
2018-10-29,Chromepet,0.0,0.0,0,0,0
2018-10-30,Chromepet,0.0,0.0,0,0,0
2018-10-31,Chromepet,0.0,0.0,0,0,0
2018-11-01,Chromepet,0.0,0.0,0,0,0
2018-11-02,Chromepet,0.0,0.0,0,0,0
2018-11-03,Chromepet,0.0,0.0,0,0,0
2018-11-04,Chromepet,0.0,0.0,0,0,0
2018-11-05,Chromepet,0.0,0.0,0,0,0
2018-11-06,Chromepet,0.0,0.0,0,0,0
2018-11-07,Chromepet,0.0,0.0,0,0,0
2018-11-08,Chromepet,0.0,0.0,0,0,0
2018-11-09,Chromepet,0.0,0.0,0,0,0
2018-11-10,Chromepet,0.0,0.0,0,0,0
2018-11-11,Chromepet,0.0,0.0,0,0,0
2018-11-12,Chromepet,0.0,0.0,0,0,0
2018-11-13,Chromepet,1.0,1.0,0,1,0
2018-11-14,Chromepet,0.0,1.0,0,0,0
2018-11-15,Chromepet,0.0,1.0,0,0,0
2018-11-16,Chromepet,0.0,1.0,0,0,0
2018-11-17,Chromepet,0.0,1.0,0,0,0
2018-11-18,Chromepet,0.0,1.0,0,0,0
2018-11-19,Chromepet,0.0,1.0,0,0,0
2018-11-20,Chromepet,0.0,0.0,0,0,0
2018-11-21,Chromepet,0.0,0.0,0,0,0
2018-11-22,Chromepet,0.0,0.0,0,0,0
2018-11-23,Chromepet,0.0,0.0,0,0,0
2018-11-24,Chromepet,0.0,0.0,0,0,0
2018-11-25,Chromepet,0.0,0.0,0,0,0
2018-11-26,Chromepet,0.0,0.0,0,0,0
2018-11-27,Chromepet,0.0,0.0,0,0,0
2018-11-28,Chromepet,0.0,0.0,0,0,0
2018-11-29,Chromepet,0.0,0.0,0,0,0
2018-11-30,Chromepet,0.0,0.0,0,0,0
2018-12-01,Chromepet,0.0,0.0,0,0,0
2018-12-02,Chromepet,0.0,0.0,0,0,0
2018-12-03,Chromepet,0.0,0.0,0,0,0
2018-12-04,Chromepet,0.0,0.0,0,0,0
2018-12-05,Chromepet,0.0,0.0,0,0,0
2018-12-06,Chromepet,0.0,0.0,0,0,0
2018-12-07,Chromepet,0.0,0.0,0,0,0
2018-12-08,Chromepet,0.0,0.0,0,0,0
2018-12-09,Chromepet,0.0,0.0,0,0,0
2018-12-10,Chromepet,0.0,0.0,0,0,0
2018-12-11,Chromepet,0.0,0.0,0,0,0
2018-12-12,Chromepet,0.0,0.0,0,0,0
2018-12-13,Chromepet,0.0,0.0,0,0,0
2018-12-14,Chromepet,0.0,0.0,0,0,0
