claim_id,worker_id,zone,claim_date,claim_hour,has_real_disruption,is_fraudster,is_fraud,gps_zone_mismatch,wifi_home_ssid,battery_charging,accelerometer_idle,platform_app_inactive,ip_home_match,claim_latency_under30s,gps_jitter_perfect,barometer_mismatch,hw_fingerprint_match,app_install_cluster,days_since_onboard,referral_depth,simultaneous_zone_claims,zone_depth_score,fps_score,fps_tier,iss_score,city
CLM0049275,KOL_05712,New Town,2024-08-20,20,0,0,0,0,0,0,0,1,0,0.0,0.163517,0,1.0,0,420,3,3,0.1596,0.094,GREEN,50,Kolkata
CLM0049276,KOL_06055,Dum Dum,2020-11-11,8,0,0,0,0,0,0,1,1,0,0.0,0.095904,0,0.0,0,153,0,4,0.5372,0.1207,GREEN,45,Kolkata
CLM0049277,KOL_05155,Esplanade,2024-08-04,8,0,0,0,0,0,0,0,0,0,0.0,0.362017,0,0.0,0,6,2,4,0.7845,0.1088,GREEN,29,Kolkata
CLM0049278,KOL_09740,Tollygunge,2017-02-11,18,0,0,0,0,0,0,0,0,0,1.0,0.030656,0,0.0,0,227,4,2,0.682,0.0977,GREEN,27,Kolkata
CLM0049279,KOL_00240,Park Street,2022-07-31,9,0,0,0,0,0,0,0,0,0,1.0,0.15598,0,0.0,0,420,3,2,0.05,0.0078,GREEN,26,Kolkata
CLM0049280,KOL_01627,Salt Lake,2024-08-06,21,0,0,0,0,0,0,0,0,0,0.0,0.198899,0,0.0,0,296,3,1,0.05,0.0,GREEN,61,Kolkata
CLM0049281,KOL_00750,Howrah,2024-11-05,17,0,0,0,0,0,0,0,0,0,0.0,0.313229,0,0.0,0,75,4,3,0.8702,0.0,GREEN,31,Kolkata
CLM0049282,KOL_07273,Salt Lake,2019-06-01,12,0,0,0,0,0,0,0,0,0,0.0,0.294941,0,0.0,0,208,2,0,0.98,0.0,GREEN,18,Kolkata
CLM0049283,KOL_07738,New Town,2019-01-28,15,0,0,0,0,0,0,0,0,0,0.0,0.275278,0,0.0,0,105,4,3,0.6497,0.0084,GREEN,31,Kolkata
CLM0049284,KOL_00658,Dum Dum,2019-07-25,8,0,0,0,0,0,1,0,0,0,0.0,0.149834,0,1.0,0,370,2,0,0.6266,0.0549,GREEN,52,Kolkata
CLM0049285,KOL_06899,Salt Lake,2024-01-09,19,0,0,0,0,0,0,0,0,0,0.0,0.282676,0,0.0,0,239,4,0,0.6266,0.0,GREEN,37,Kolkata
CLM0049286,KOL_06381,Howrah,2020-09-03,8,0,0,0,0,0,0,0,0,0,0.0,0.06869,0,0.0,0,420,0,3,0.8587,0.0143,GREEN,20,Kolkata
CLM0049287,KOL_04261,Garia,2020-12-17,16,0,0,0,0,0,0,0,0,0,0.0,0.257884,0,0.0,0,352,4,0,0.6699,0.0,GREEN,47,Kolkata
CLM0049288,KOL_06999,New Town,2020-10-16,19,0,0,0,0,0,0,0,0,0,0.0,0.8797,0,0.0,0,176,4,2,0.2827,0.0,GREEN,51,Kolkata
CLM0049289,KOL_06210,Tollygunge,2025-09-15,7,0,0,0,0,0,0,0,0,0,0.0,0.262503,0,0.0,0,90,2,2,0.2548,0.0,GREEN,37,Kolkata
CLM0049290,KOL_05549,Sealdah,2022-06-17,17,0,0,0,0,0,0,1,0,0,0.0,0.364067,0,0.0,0,36,4,4,0.6744,0.0392,GREEN,26,Kolkata
CLM0049291,KOL_02164,Dum Dum,2025-12-26,19,0,0,0,0,0,0,0,0,0,0.0,0.195063,0,0.0,0,183,0,1,0.6783,0.0384,GREEN,34,Kolkata
CLM0049292,KOL_06795,Tollygunge,2021-01-03,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,93,4,4,0.0927,0.0,GREEN,59,Kolkata
CLM0049293,KOL_00215,Garia,2025-09-15,20,0,0,0,0,0,0,0,0,0,0.0,0.160998,0,0.0,0,94,0,0,0.4602,0.037,GREEN,35,Kolkata
CLM0049294,KOL_00472,Park Street,2021-09-06,8,0,0,0,0,1,0,0,0,0,0.0,0.367293,1,0.0,0,272,0,4,0.5913,0.1518,GREEN,32,Kolkata
CLM0049295,KOL_00573,Dum Dum,2021-06-04,10,0,0,0,0,1,1,1,0,0,0.0,0.107036,1,0.0,1,5,1,18,0.8682,0.0329,GREEN,28,Kolkata
CLM0049296,KOL_05782,Salt Lake,2018-12-23,13,0,0,0,0,0,0,0,0,0,0.0,0.265615,0,0.0,0,342,1,4,0.98,0.0199,GREEN,46,Kolkata
CLM0049297,KOL_09253,Sealdah,2022-11-14,15,0,0,0,0,0,1,0,0,0,0.0,0.131343,0,0.0,0,279,2,1,0.05,0.2063,GREEN,49,Kolkata
CLM0049298,KOL_00006,Tollygunge,2024-10-15,18,0,0,0,0,0,0,0,0,0,0.0,0.122486,0,1.0,0,256,3,3,0.8632,0.0505,GREEN,55,Kolkata
CLM0049299,KOL_09628,Esplanade,2018-11-23,16,0,0,0,0,0,0,0,1,0,0.0,0.163386,0,0.0,0,265,0,0,0.7762,0.2106,GREEN,33,Kolkata
CLM0049300,KOL_00651,Garia,2022-02-18,14,0,0,0,0,0,0,0,0,0,0.0,0.976549,0,0.0,0,263,3,6,0.4987,0.0,GREEN,46,Kolkata
CLM0049301,KOL_05576,Howrah,2021-05-19,14,0,0,0,0,1,0,0,0,0,0.0,0.373479,0,0.0,0,356,3,0,0.8853,0.0761,GREEN,44,Kolkata
CLM0049302,KOL_06600,Esplanade,2024-06-21,14,0,0,0,0,0,0,0,0,0,0.0,0.283559,0,1.0,0,366,2,1,0.7123,0.0,GREEN,20,Kolkata
CLM0049303,KOL_05195,Esplanade,2025-07-19,12,0,0,0,0,0,1,0,0,0,0.0,0.166646,0,0.0,0,79,4,2,0.6581,0.0454,GREEN,40,Kolkata
CLM0049304,KOL_06600,Esplanade,2021-05-21,19,0,0,0,0,0,0,0,0,0,0.0,0.171863,0,0.0,0,69,0,2,0.1479,0.0,GREEN,20,Kolkata
CLM0049305,KOL_00659,Tollygunge,2024-09-23,12,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,98,0,5,0.4085,0.0427,GREEN,35,Kolkata
CLM0049306,KOL_03815,Garia,2025-11-23,19,0,0,0,0,0,0,0,0,0,0.0,0.158339,0,0.0,0,37,2,1,0.6614,0.0087,GREEN,33,Kolkata
CLM0049307,KOL_08512,Dum Dum,2024-06-12,17,0,0,0,0,0,0,0,0,0,0.0,0.199037,0,0.0,0,350,4,0,0.8412,0.0,GREEN,25,Kolkata
CLM0049308,KOL_05616,Dum Dum,2023-01-04,7,0,0,0,0,0,0,0,0,0,0.0,0.182245,0,0.0,0,420,4,2,0.6062,0.0006,GREEN,41,Kolkata
CLM0049309,KOL_06662,Garia,2025-11-19,14,0,0,0,0,0,0,1,0,0,0.0,0.21101,0,0.0,0,294,0,0,0.5687,0.0082,GREEN,36,Kolkata
CLM0049310,KOL_09943,Sealdah,2024-03-20,10,0,0,0,0,0,0,0,0,0,0.0,0.149961,0,0.0,0,54,3,2,0.8065,0.0626,GREEN,33,Kolkata
CLM0049311,KOL_09452,Dum Dum,2025-09-17,10,0,0,0,0,1,1,0,0,0,0.0,0.212168,0,0.0,0,420,2,5,0.6073,0.2671,GREEN,21,Kolkata
CLM0049312,KOL_02878,Tollygunge,2025-11-30,15,0,0,0,0,0,0,0,0,0,0.0,0.427009,0,1.0,0,417,1,4,0.2625,0.0,GREEN,29,Kolkata
CLM0049313,KOL_04982,Garia,2025-09-10,16,0,0,0,0,0,0,0,0,0,0.0,0.101142,0,1.0,1,131,3,3,0.1874,0.032,GREEN,59,Kolkata
CLM0049314,KOL_00896,Howrah,2025-08-15,8,0,0,0,0,0,0,0,0,0,0.0,0.054526,0,0.0,0,375,3,3,0.7457,0.0025,GREEN,51,Kolkata
CLM0049315,KOL_04564,Esplanade,2019-04-20,7,0,0,0,0,0,0,0,0,0,0.0,0.351957,0,0.0,0,420,3,0,0.4514,0.1667,GREEN,19,Kolkata
CLM0049316,KOL_02475,New Town,2025-02-26,18,0,0,0,0,0,0,1,0,0,0.0,0.125364,0,0.0,0,297,0,5,0.5451,0.0057,GREEN,47,Kolkata
CLM0049317,KOL_04821,Esplanade,2019-03-23,10,0,0,0,0,0,0,0,0,0,0.0,0.14612,0,0.0,0,88,0,2,0.2354,0.0853,GREEN,62,Kolkata
CLM0049318,KOL_01243,Dum Dum,2021-10-27,9,0,0,0,0,0,0,0,0,1,1.0,0.375197,0,1.0,1,53,1,4,0.8947,0.2312,GREEN,53,Kolkata
CLM0049319,KOL_00490,Park Street,2025-11-23,8,0,0,0,0,0,0,0,0,0,0.0,0.179273,0,0.0,0,153,4,1,0.5164,0.0104,GREEN,36,Kolkata
CLM0049320,KOL_02452,Dum Dum,2025-03-04,20,0,0,0,0,0,0,0,0,0,0.0,0.377179,0,0.0,0,253,0,0,0.7838,0.0,GREEN,37,Kolkata
CLM0049321,KOL_04696,Howrah,2022-08-09,13,0,0,0,0,0,0,0,0,0,0.0,0.142764,0,0.0,0,105,4,4,0.6532,0.0,GREEN,39,Kolkata
CLM0049322,KOL_02723,Salt Lake,2025-08-12,21,0,0,0,0,0,1,0,0,0,1.0,0.895517,0,1.0,0,366,3,1,0.05,0.1448,GREEN,54,Kolkata
CLM0049323,KOL_09456,Park Street,2018-04-09,10,0,0,0,1,0,0,0,0,0,0.0,0.065094,0,0.0,1,184,1,2,0.9633,0.2248,GREEN,18,Kolkata
CLM0049324,KOL_08346,Garia,2021-02-09,14,0,0,0,0,0,1,0,0,0,0.0,0.038556,0,0.0,0,420,3,2,0.6118,0.1091,GREEN,32,Kolkata
CLM0049325,KOL_01636,Behala,2021-03-27,15,0,0,0,0,0,0,0,0,0,0.0,0.968802,0,0.0,0,83,0,4,0.98,0.0,GREEN,23,Kolkata
CLM0049326,KOL_07673,Behala,2024-12-31,11,0,0,0,0,1,0,0,0,0,0.0,0.03095,0,0.0,0,311,2,0,0.1011,0.2362,GREEN,46,Kolkata
CLM0049327,KOL_04886,Behala,2024-02-02,8,0,0,0,0,0,0,0,0,0,1.0,0.222154,0,0.0,0,361,0,4,0.7764,0.0995,GREEN,32,Kolkata
CLM0049328,KOL_03883,Salt Lake,2025-03-30,15,0,0,0,1,0,1,0,0,1,0.0,0.028065,0,0.0,0,105,2,2,0.655,0.3752,YELLOW,47,Kolkata
CLM0049329,KOL_09366,Sealdah,2024-06-11,11,0,0,0,0,0,0,0,0,1,1.0,0.059291,0,0.0,0,420,0,0,0.4777,0.1059,GREEN,37,Kolkata
CLM0049330,KOL_09349,Esplanade,2025-04-05,11,0,0,0,0,0,0,1,0,0,1.0,0.159361,0,0.0,0,10,0,0,0.6809,0.2098,GREEN,58,Kolkata
CLM0049331,KOL_00229,Tollygunge,2024-02-26,12,0,0,0,0,0,0,0,0,0,0.0,0.274207,0,0.0,0,420,2,3,0.6519,0.0536,GREEN,41,Kolkata
CLM0049332,KOL_04187,Sealdah,2021-05-09,19,0,0,0,0,0,0,0,1,0,0.0,0.124536,0,0.0,0,166,0,4,0.5932,0.0919,GREEN,45,Kolkata
CLM0049333,KOL_00383,Tollygunge,2019-01-02,9,0,1,1,1,0,0,0,0,0,0.0,0.311015,0,0.0,0,25,3,3,0.7272,0.2751,GREEN,33,Kolkata
CLM0049334,KOL_01658,Esplanade,2024-05-11,16,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,20,1,2,0.98,0.0334,GREEN,30,Kolkata
CLM0049335,KOL_00723,Howrah,2018-05-22,9,0,0,0,0,0,0,0,0,0,0.0,0.036132,0,0.0,0,377,0,2,0.967,0.0379,GREEN,36,Kolkata
CLM0049336,KOL_02968,Behala,2019-09-13,13,0,0,0,0,0,0,0,0,0,0.0,0.394148,0,0.0,0,420,1,2,0.7157,0.0827,GREEN,43,Kolkata
CLM0049337,KOL_08336,Dum Dum,2018-08-21,18,0,0,0,0,0,0,0,0,0,1.0,0.378567,0,0.0,0,46,4,2,0.6021,0.0,GREEN,39,Kolkata
CLM0049338,KOL_09543,Esplanade,2025-02-01,15,0,0,0,0,0,0,0,0,0,0.0,0.223124,0,0.0,0,259,0,2,0.9389,0.0468,GREEN,39,Kolkata
CLM0049339,KOL_03966,Behala,2019-12-21,11,0,0,0,0,0,0,0,0,0,0.0,0.269747,0,0.0,1,420,3,7,0.9007,0.0591,GREEN,20,Kolkata
CLM0049340,KOL_04886,Behala,2023-03-03,21,0,0,0,1,0,0,0,0,0,0.0,0.315343,0,0.0,0,296,4,3,0.6335,0.1452,GREEN,32,Kolkata
CLM0049341,KOL_04788,Tollygunge,2022-05-26,11,0,0,0,0,0,0,0,0,1,0.0,0.242206,0,0.0,0,230,1,1,0.5644,0.1549,GREEN,41,Kolkata
CLM0049342,KOL_05258,New Town,2018-08-14,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,342,2,1,0.9422,0.025,GREEN,42,Kolkata
CLM0049343,KOL_09740,Tollygunge,2019-02-17,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,302,2,0,0.7535,0.0651,GREEN,27,Kolkata
CLM0049344,KOL_03334,Dum Dum,2016-12-12,15,0,1,1,0,0,0,0,0,0,0.0,0.0498,0,0.0,0,346,4,0,0.6674,0.0,GREEN,36,Kolkata
CLM0049345,KOL_01142,Salt Lake,2024-02-26,10,0,0,0,0,1,0,0,0,0,1.0,0.367611,0,0.0,0,204,0,0,0.2075,0.1115,GREEN,37,Kolkata
CLM0049346,KOL_01225,Behala,2020-03-14,15,0,0,0,0,0,0,1,0,0,0.0,0.205352,0,0.0,0,404,0,4,0.8324,0.0827,GREEN,18,Kolkata
CLM0049347,KOL_05186,Park Street,2020-11-08,8,0,0,0,0,0,1,0,0,0,0.0,0.147641,0,0.0,0,18,4,5,0.2618,0.0645,GREEN,36,Kolkata
CLM0049348,KOL_09205,Esplanade,2020-06-27,19,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0.0,0,236,4,1,0.1405,0.1216,GREEN,27,Kolkata
CLM0049349,KOL_02838,Tollygunge,2024-01-14,20,0,0,0,0,0,0,0,0,0,0.0,0.102979,0,0.0,0,214,1,3,0.1297,0.2309,GREEN,62,Kolkata
CLM0049350,KOL_04530,New Town,2024-03-27,8,0,0,0,0,0,0,0,0,0,0.0,0.277812,0,0.0,0,420,2,7,0.96,0.0,GREEN,40,Kolkata
CLM0049351,KOL_05360,Esplanade,2021-02-21,8,0,0,0,0,0,0,0,0,0,0.0,0.979649,0,0.0,0,420,1,6,0.6404,0.0524,GREEN,24,Kolkata
CLM0049352,KOL_09860,Park Street,2022-08-12,19,0,0,0,0,0,0,0,0,0,0.0,0.16894,0,0.0,0,342,4,0,0.98,0.0,GREEN,48,Kolkata
CLM0049353,KOL_09542,Howrah,2022-09-28,19,0,0,0,0,0,0,0,0,0,0.0,0.332752,0,0.0,0,381,2,0,0.076,0.0865,GREEN,40,Kolkata
CLM0049354,KOL_09341,Tollygunge,2021-03-21,8,0,0,0,0,0,0,1,0,0,0.0,0.101605,0,0.0,0,364,0,1,0.879,0.0641,GREEN,46,Kolkata
CLM0049355,KOL_00115,Behala,2022-05-30,19,0,0,0,0,0,0,0,0,0,0.0,0.041433,0,0.0,0,335,0,3,0.827,0.0,GREEN,50,Kolkata
CLM0049356,KOL_03837,Garia,2021-09-25,12,0,1,1,0,0,0,0,0,0,0.0,0.172685,0,0.0,0,406,4,7,0.98,0.0878,GREEN,40,Kolkata
CLM0049357,KOL_05857,Tollygunge,2024-10-26,10,0,0,0,0,1,0,0,1,0,1.0,0.0,0,0.0,0,173,4,3,0.8258,0.2684,GREEN,57,Kolkata
CLM0049358,KOL_07667,Esplanade,2025-01-09,15,0,0,0,0,1,0,0,0,0,1.0,0.146121,0,0.0,0,188,0,4,0.9762,0.1476,GREEN,48,Kolkata
CLM0049359,KOL_07868,Dum Dum,2024-11-15,18,0,0,0,0,0,0,0,0,0,0.0,0.364194,0,0.0,1,181,4,6,0.1659,0.0341,GREEN,43,Kolkata
CLM0049360,KOL_07152,Esplanade,2023-04-12,20,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,420,1,2,0.7402,0.1608,GREEN,48,Kolkata
CLM0049361,KOL_00558,Howrah,2022-11-07,10,0,0,0,0,0,1,0,0,0,0.0,0.1475,0,0.0,0,122,0,1,0.6281,0.1137,GREEN,48,Kolkata
CLM0049362,KOL_02216,Behala,2023-04-11,7,0,0,0,0,0,0,0,0,0,0.0,0.302054,0,0.0,0,420,0,0,0.8367,0.0,GREEN,50,Kolkata
CLM0049363,KOL_02155,New Town,2025-08-30,7,0,0,0,0,0,0,0,0,0,0.0,0.332195,0,0.0,0,170,1,0,0.8679,0.0558,GREEN,29,Kolkata
CLM0049364,KOL_09359,Dum Dum,2025-08-25,13,0,0,0,0,0,0,0,0,0,0.0,0.084055,0,0.0,0,296,0,0,0.2388,0.0,GREEN,31,Kolkata
CLM0049365,KOL_09759,Dum Dum,2023-05-30,16,0,0,0,1,0,0,1,0,0,0.0,0.063133,0,0.0,0,275,4,7,0.98,0.221,GREEN,41,Kolkata
CLM0049366,KOL_06573,Garia,2023-05-06,7,0,0,0,0,0,0,0,0,0,0.0,0.965906,0,0.0,0,163,4,1,0.7862,0.0,GREEN,39,Kolkata
CLM0049367,KOL_06560,Park Street,2022-09-29,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,392,4,1,0.524,0.0689,GREEN,48,Kolkata
CLM0049368,KOL_06376,New Town,2025-03-08,15,0,0,0,0,0,0,0,0,0,0.0,0.09462,0,0.0,0,420,3,4,0.7976,0.0,GREEN,45,Kolkata
CLM0049369,KOL_04513,Park Street,2025-01-26,16,0,0,0,0,1,0,0,0,0,0.0,0.095501,0,0.0,0,420,0,2,0.9773,0.2982,GREEN,19,Kolkata
CLM0049370,KOL_07533,Tollygunge,2023-04-22,9,0,0,0,0,0,0,0,0,0,1.0,0.1294,0,0.0,0,405,3,1,0.4565,0.0632,GREEN,31,Kolkata
CLM0049371,KOL_01732,Tollygunge,2025-07-23,7,0,0,0,1,0,1,1,1,1,0.0,0.981548,0,0.0,1,5,0,18,0.05,0.0,GREEN,18,Kolkata
CLM0049372,KOL_08478,Howrah,2024-10-12,14,0,0,0,1,0,1,1,1,0,0.0,0.077773,0,0.0,1,5,0,18,0.7942,0.0,GREEN,42,Kolkata
CLM0049373,KOL_05447,New Town,2018-04-26,11,0,0,0,0,1,0,1,0,1,0.0,0.358751,0,1.0,1,15,0,18,0.7478,0.0227,GREEN,42,Kolkata
CLM0049374,KOL_02207,New Town,2019-05-26,12,0,0,0,0,0,0,0,0,0,0.0,0.350303,0,0.0,0,291,3,0,0.9078,0.0,GREEN,27,Kolkata
CLM0049375,KOL_02590,Esplanade,2023-05-29,14,0,0,0,1,0,0,0,0,0,1.0,0.184917,0,0.0,0,161,0,4,0.6674,0.3626,YELLOW,29,Kolkata
CLM0049376,KOL_09883,Garia,2019-01-08,7,0,0,0,0,0,0,0,0,0,0.0,0.281913,0,0.0,1,213,2,8,0.2339,0.0749,GREEN,51,Kolkata
CLM0049377,KOL_09421,Garia,2024-09-09,8,0,0,0,0,0,0,0,0,0,0.0,0.06401,0,0.0,0,420,4,0,0.7818,0.0902,GREEN,50,Kolkata
CLM0049378,KOL_01038,Behala,2017-06-12,13,0,0,0,0,0,0,0,0,0,0.0,0.143675,0,0.0,0,249,3,3,0.98,0.0,GREEN,37,Kolkata
CLM0049379,KOL_03523,Park Street,2019-07-26,20,1,0,0,0,0,0,1,1,0,0.0,0.18394,0,0.0,0,312,4,0,0.7772,0.2363,GREEN,28,Kolkata
CLM0049380,KOL_04550,Park Street,2021-05-11,21,0,0,0,0,0,0,0,0,0,0.0,0.251897,0,0.0,0,420,3,3,0.7517,0.0,GREEN,20,Kolkata
CLM0049381,KOL_05579,Park Street,2017-09-25,18,0,0,0,0,0,0,0,0,0,0.0,0.179385,0,0.0,0,380,3,2,0.8031,0.0,GREEN,54,Kolkata
CLM0049382,KOL_09733,Dum Dum,2024-07-05,7,0,0,0,0,0,0,0,0,0,0.0,0.138218,0,0.0,0,294,2,5,0.4958,0.0,GREEN,31,Kolkata
CLM0049383,KOL_06887,Salt Lake,2023-02-14,9,0,0,0,0,0,0,0,1,0,0.0,0.152722,0,1.0,0,124,1,5,0.7168,0.1507,GREEN,44,Kolkata
CLM0049384,KOL_01401,Behala,2022-10-13,15,0,0,0,0,0,0,0,0,0,0.0,0.105724,0,0.0,0,104,4,0,0.98,0.0054,GREEN,35,Kolkata
CLM0049385,KOL_02695,Garia,2022-12-20,13,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0.0,0,395,0,2,0.9283,0.196,GREEN,58,Kolkata
CLM0049386,KOL_05707,Park Street,2025-04-26,20,0,0,0,0,0,0,0,0,0,0.0,0.065636,0,0.0,0,318,4,2,0.9731,0.0,GREEN,22,Kolkata
CLM0049387,KOL_05718,Esplanade,2020-11-19,11,0,0,0,1,1,0,1,1,0,1.0,0.471836,1,1.0,1,5,2,18,0.0609,0.0,GREEN,42,Kolkata
CLM0049388,KOL_05816,Tollygunge,2022-07-03,8,0,0,0,0,0,0,0,0,0,0.0,0.338143,0,0.0,0,233,3,3,0.1792,0.0,GREEN,33,Kolkata
CLM0049389,KOL_03389,Garia,2024-08-06,17,0,0,0,0,0,0,0,0,0,0.0,0.426265,0,0.0,0,117,0,3,0.9656,0.0509,GREEN,40,Kolkata
CLM0049390,KOL_08883,Dum Dum,2023-12-24,7,0,0,0,0,0,0,0,0,0,0.0,0.078902,0,1.0,0,360,1,0,0.9092,0.0016,GREEN,18,Kolkata
CLM0049391,KOL_06233,Sealdah,2023-11-28,14,0,0,0,0,0,0,0,0,1,0.0,0.939649,0,0.0,0,411,1,1,0.6158,0.0099,GREEN,29,Kolkata
CLM0049392,KOL_03420,Behala,2021-10-17,12,0,0,0,0,0,0,0,0,0,0.0,0.169852,0,0.0,0,416,0,0,0.7121,0.0076,GREEN,58,Kolkata
CLM0049393,KOL_00209,Tollygunge,2020-03-13,21,0,0,0,0,0,0,0,0,0,0.0,0.090317,0,0.0,0,420,1,0,0.4324,0.0,GREEN,33,Kolkata
CLM0049394,KOL_08665,Tollygunge,2022-02-11,21,0,0,0,0,0,0,0,1,0,0.0,0.366883,0,1.0,0,420,3,0,0.5731,0.0748,GREEN,33,Kolkata
CLM0049395,KOL_07745,Garia,2025-03-13,15,0,0,0,0,0,0,0,0,0,0.0,0.116523,0,1.0,0,408,3,0,0.8771,0.0085,GREEN,41,Kolkata
CLM0049396,KOL_06198,Garia,2025-08-09,10,0,0,0,0,0,0,0,0,0,1.0,0.431933,0,0.0,0,363,4,0,0.98,0.1288,GREEN,34,Kolkata
CLM0049397,KOL_07136,Behala,2015-10-06,12,0,0,0,0,0,0,0,0,0,0.0,0.025144,0,0.0,0,420,1,1,0.4453,0.0418,GREEN,49,Kolkata
CLM0049398,KOL_02675,Salt Lake,2021-05-18,18,0,0,0,0,1,0,0,0,0,1.0,0.911598,0,0.0,1,74,4,3,0.743,0.3279,YELLOW,52,Kolkata
CLM0049399,KOL_04988,Garia,2022-10-13,8,0,0,0,0,0,0,0,0,1,0.0,0.23877,0,0.0,0,183,3,3,0.6278,0.0754,GREEN,34,Kolkata
CLM0049400,KOL_08778,Sealdah,2022-03-06,11,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,42,2,4,0.9325,0.0419,GREEN,33,Kolkata
CLM0049401,KOL_06515,Tollygunge,2023-04-18,19,0,0,0,0,0,0,1,1,0,1.0,0.388236,0,0.0,0,420,4,4,0.8895,0.3429,YELLOW,47,Kolkata
CLM0049402,KOL_07459,Behala,2025-12-19,21,0,0,0,0,0,0,0,0,0,0.0,0.16356,0,0.0,0,420,1,0,0.8896,0.0,GREEN,24,Kolkata
CLM0049403,KOL_03881,Behala,2022-03-16,9,0,0,0,0,0,0,0,0,0,0.0,0.072708,0,0.0,0,309,3,2,0.1494,0.0912,GREEN,36,Kolkata
CLM0049404,KOL_00476,Sealdah,2022-11-25,11,0,0,0,0,0,0,0,0,0,0.0,0.264607,0,0.0,0,215,0,2,0.6559,0.0617,GREEN,21,Kolkata
CLM0049405,KOL_05671,Howrah,2022-09-03,12,0,0,0,0,0,0,0,0,0,0.0,0.245228,0,0.0,0,420,3,0,0.777,0.0376,GREEN,38,Kolkata
CLM0049406,KOL_02936,Sealdah,2017-01-08,20,0,0,0,0,0,0,0,0,0,0.0,0.387241,0,0.0,0,194,0,3,0.712,0.0,GREEN,44,Kolkata
CLM0049407,KOL_01844,Howrah,2024-07-21,9,0,0,0,0,0,1,0,0,0,1.0,0.279403,0,0.0,0,222,0,4,0.6375,0.1251,GREEN,56,Kolkata
CLM0049408,KOL_01445,Dum Dum,2024-12-04,13,0,0,0,0,1,0,0,0,0,0.0,0.377296,1,0.0,0,197,4,1,0.9618,0.0129,GREEN,37,Kolkata
CLM0049409,KOL_08368,Park Street,2024-01-09,12,0,0,0,0,0,0,0,0,0,0.0,0.131955,0,0.0,0,150,4,7,0.7425,0.0,GREEN,24,Kolkata
CLM0049410,KOL_01233,Dum Dum,2025-11-02,21,0,0,0,0,0,0,0,0,0,1.0,0.040959,0,0.0,0,417,3,0,0.5796,0.0343,GREEN,33,Kolkata
CLM0049411,KOL_01037,Dum Dum,2025-02-04,9,0,0,0,0,0,0,0,1,0,0.0,0.113197,0,0.0,0,201,3,5,0.6355,0.1191,GREEN,31,Kolkata
CLM0049412,KOL_06341,Park Street,2024-07-03,7,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,94,2,4,0.499,0.0,GREEN,33,Kolkata
CLM0049413,KOL_09186,Howrah,2024-02-26,7,0,1,1,0,0,0,0,0,0,0.0,0.082898,0,0.0,0,249,3,0,0.8772,0.1339,GREEN,27,Kolkata
CLM0049414,KOL_01540,Dum Dum,2025-03-28,10,0,0,0,0,0,0,0,0,0,0.0,0.338449,0,0.0,0,79,3,1,0.98,0.0062,GREEN,26,Kolkata
CLM0049415,KOL_03678,Behala,2025-05-17,10,0,0,0,0,0,0,0,0,0,0.0,0.129012,0,0.0,0,29,1,4,0.7379,0.0,GREEN,18,Kolkata
CLM0049416,KOL_03782,New Town,2025-10-06,17,0,0,0,1,0,0,0,1,0,0.0,0.276802,0,0.0,0,388,3,0,0.7631,0.2017,GREEN,49,Kolkata
CLM0049417,KOL_07718,Dum Dum,2025-04-02,17,0,0,0,0,0,0,0,0,0,0.0,0.189644,0,0.0,0,420,4,2,0.763,0.0,GREEN,34,Kolkata
CLM0049418,KOL_07649,Garia,2025-05-24,21,0,0,0,0,1,0,0,0,0,0.0,0.070458,0,0.0,0,162,4,1,0.98,0.2161,GREEN,36,Kolkata
CLM0049419,KOL_05357,Dum Dum,2025-04-28,13,0,0,0,0,0,0,0,0,0,0.0,0.256171,0,0.0,0,227,2,2,0.4968,0.0,GREEN,39,Kolkata
CLM0049420,KOL_03412,Tollygunge,2025-11-01,14,0,0,0,0,0,0,0,0,0,0.0,0.32891,0,0.0,0,45,0,0,0.6801,0.0769,GREEN,37,Kolkata
CLM0049421,KOL_03435,Tollygunge,2025-06-27,19,0,0,0,0,0,0,0,0,0,0.0,0.000557,0,0.0,0,127,4,4,0.0773,0.031,GREEN,39,Kolkata
CLM0049422,KOL_09249,Garia,2025-09-11,12,0,0,0,0,0,0,0,0,0,0.0,0.25309,0,0.0,0,364,0,0,0.1955,0.1023,GREEN,18,Kolkata
CLM0049423,KOL_02800,Tollygunge,2024-11-02,7,0,0,0,0,0,0,0,0,0,0.0,0.375143,0,0.0,0,420,4,4,0.4711,0.0,GREEN,28,Kolkata
CLM0049424,KOL_09868,Esplanade,2025-07-28,8,0,0,0,0,0,0,0,0,0,0.0,0.362649,0,0.0,0,420,2,0,0.7076,0.0028,GREEN,27,Kolkata
